연도,품목,지역,구분,물동량_톤
2019,제1차 금속 제품,대구,합계,1281821
2019,제1차 금속 제품,인천,반입,2312725
2019,제1차 금속 제품,인천,반출,779603
2019,제1차 금속 제품,인천,합계,3092328
2019,제1차 금속 제품,광주,반입,586228
2019,제1차 금속 제품,광주,반출,1113636
2019,제1차 금속 제품,광주,합계,1699864
2019,제1차 금속 제품,세종,반입,109251
2019,제1차 금속 제품,세종,반출,85743
2019,제1차 금속 제품,세종,합계,194994
2019,제1차 금속 제품,대전,반입,352127
2019,제1차 금속 제품,대전,반출,121649
2019,제1차 금속 제품,대전,합계,473776
2019,제1차 금속 제품,울산,반입,1283863
2019,제1차 금속 제품,울산,반출,5832854
2019,제1차 금속 제품,울산,합계,7116717
2019,제1차 금속 제품,경기,반입,9885341
2019,제1차 금속 제품,경기,반출,8242012
2019,제1차 금속 제품,경기,합계,18127353
2019,제1차 금속 제품,강원,반입,310163
2019,제1차 금속 제품,강원,반출,32196
2019,제1차 금속 제품,강원,합계,342359
2019,제1차 금속 제품,충북,반입,1496929
2019,제1차 금속 제품,충북,반출,735751
2019,제1차 금속 제품,충북,합계,2232680
2019,제1차 금속 제품,충남,반입,8927088
2019,제1차 금속 제품,충남,반출,7943640
2019,제1차 금속 제품,충남,합계,16870728
2019,제1차 금속 제품,전북,반입,956785
2019,제1차 금속 제품,전북,반출,1716437
2019,제1차 금속 제품,전북,합계,2673222
2019,제1차 금속 제품,전남,반입,3765069
2019,제1차 금속 제품,전남,반출,929435
2019,제1차 금속 제품,전남,합계,4694504
2019,제1차 금속 제품,경북,반입,3782622
2019,제1차 금속 제품,경북,반출,6211413
2019,제1차 금속 제품,경북,합계,9994035
2019,제1차 금속 제품,경남,반입,3428256
2019,제1차 금속 제품,경남,반출,4842280
2019,제1차 금속 제품,경남,합계,8270536
2019,제1차 금속 제품,제주,반입,0
2019,제1차 금속 제품,제주,반출,0
2019,제1차 금속 제품,제주,합계,0
2019,금속가공 제품:기계 및 가구제외,서울,반입,1834656
2019,금속가공 제품:기계 및 가구제외,서울,반출,368106
2019,금속가공 제품:기계 및 가구제외,서울,합계,2202762
2019,금속가공 제품:기계 및 가구제외,부산,반입,1339723
2019,금속가공 제품:기계 및 가구제외,부산,반출,1653478
2019,금속가공 제품:기계 및 가구제외,부산,합계,2993201
2019,금속가공 제품:기계 및 가구제외,대구,반입,809489
2019,금속가공 제품:기계 및 가구제외,대구,반출,1455820
2019,금속가공 제품:기계 및 가구제외,대구,합계,2265309
2019,금속가공 제품:기계 및 가구제외,인천,반입,1107922
2019,금속가공 제품:기계 및 가구제외,인천,반출,2717253
2019,금속가공 제품:기계 및 가구제외,인천,합계,3825175
2019,금속가공 제품:기계 및 가구제외,광주,반입,698039
2019,금속가공 제품:기계 및 가구제외,광주,반출,583486
2019,금속가공 제품:기계 및 가구제외,광주,합계,1281525
2019,금속가공 제품:기계 및 가구제외,세종,반입,105240
2019,금속가공 제품:기계 및 가구제외,세종,반출,63784
2019,금속가공 제품:기계 및 가구제외,세종,합계,169024
2019,금속가공 제품:기계 및 가구제외,대전,반입,527784
2019,금속가공 제품:기계 및 가구제외,대전,반출,98999
2019,금속가공 제품:기계 및 가구제외,대전,합계,626783
2019,금속가공 제품:기계 및 가구제외,울산,반입,3232945
2019,금속가공 제품:기계 및 가구제외,울산,반출,523881
2019,금속가공 제품:기계 및 가구제외,울산,합계,3756826
2019,금속가공 제품:기계 및 가구제외,경기,반입,5031120
2019,금속가공 제품:기계 및 가구제외,경기,반출,4444811
2019,금속가공 제품:기계 및 가구제외,경기,합계,9475931
2019,금속가공 제품:기계 및 가구제외,강원,반입,477273
2019,금속가공 제품:기계 및 가구제외,강원,반출,830827
2019,금속가공 제품:기계 및 가구제외,강원,합계,1308100
2019,금속가공 제품:기계 및 가구제외,충북,반입,907951
2019,금속가공 제품:기계 및 가구제외,충북,반출,4555644
2019,금속가공 제품:기계 및 가구제외,충북,합계,5463595
2019,금속가공 제품:기계 및 가구제외,충남,반입,2541521
2019,금속가공 제품:기계 및 가구제외,충남,반출,1905090
2019,금속가공 제품:기계 및 가구제외,충남,합계,4446611
2019,금속가공 제품:기계 및 가구제외,전북,반입,883809
2019,금속가공 제품:기계 및 가구제외,전북,반출,554841
2019,금속가공 제품:기계 및 가구제외,전북,합계,1438650
2019,금속가공 제품:기계 및 가구제외,전남,반입,1016929
2019,금속가공 제품:기계 및 가구제외,전남,반출,1359679
2019,금속가공 제품:기계 및 가구제외,전남,합계,2376608
2019,금속가공 제품:기계 및 가구제외,경북,반입,2249097
2019,금속가공 제품:기계 및 가구제외,경북,반출,3294785
2019,금속가공 제품:기계 및 가구제외,경북,합계,5543882
2019,금속가공 제품:기계 및 가구제외,경남,반입,4716678
2019,금속가공 제품:기계 및 가구제외,경남,반출,3069692
2019,금속가공 제품:기계 및 가구제외,경남,합계,7786370
2019,금속가공 제품:기계 및 가구제외,제주,반입,0
2019,금속가공 제품:기계 및 가구제외,제주,반출,0
2019,금속가공 제품:기계 및 가구제외,제주,합계,0
2019,기타기계 및 장비제조품,서울,반입,788654
2019,기타기계 및 장비제조품,서울,반출,150337
2019,기타기계 및 장비제조품,서울,합계,938991
2019,기타기계 및 장비제조품,부산,반입,681985
2019,기타기계 및 장비제조품,부산,반출,536236
2019,기타기계 및 장비제조품,부산,합계,1218221
2019,기타기계 및 장비제조품,대구,반입,455617
2019,기타기계 및 장비제조품,대구,반출,471984
2019,기타기계 및 장비제조품,대구,합계,927601
2019,기타기계 및 장비제조품,인천,반입,597967
2019,기타기계 및 장비제조품,인천,반출,1386380
2019,기타기계 및 장비제조품,인천,합계,1984347
2019,기타기계 및 장비제조품,광주,반입,149903
2019,기타기계 및 장비제조품,광주,반출,1376109
2019,기타기계 및 장비제조품,광주,합계,1526012
2019,기타기계 및 장비제조품,세종,반입,30606
2019,기타기계 및 장비제조품,세종,반출,41457
2019,기타기계 및 장비제조품,세종,합계,72063
2019,기타기계 및 장비제조품,대전,반입,240897
2019,기타기계 및 장비제조품,대전,반출,250662
2019,기타기계 및 장비제조품,대전,합계,491559
2019,기타기계 및 장비제조품,울산,반입,1255468
2019,기타기계 및 장비제조품,울산,반출,164918
2019,기타기계 및 장비제조품,울산,합계,1420386
2019,기타기계 및 장비제조품,경기,반입,3203100
2019,기타기계 및 장비제조품,경기,반출,1496803
2019,기타기계 및 장비제조품,경기,합계,4699903
2019,기타기계 및 장비제조품,강원,반입,105075
2019,기타기계 및 장비제조품,강원,반출,248048
2019,기타기계 및 장비제조품,강원,합계,353123
2019,기타기계 및 장비제조품,충북,반입,503262
2019,기타기계 및 장비제조품,충북,반출,468516
2019,기타기계 및 장비제조품,충북,합계,971778
2019,기타기계 및 장비제조품,충남,반입,1044368
2019,기타기계 및 장비제조품,충남,반출,1089082
2019,기타기계 및 장비제조품,충남,합계,2133450
2019,기타기계 및 장비제조품,전북,반입,323341
2019,기타기계 및 장비제조품,전북,반출,675354
2019,기타기계 및 장비제조품,전북,합계,998695
2019,기타기계 및 장비제조품,전남,반입,669965
2019,기타기계 및 장비제조품,전남,반출,157393
2019,기타기계 및 장비제조품,전남,합계,827358
2019,기타기계 및 장비제조품,경북,반입,652881
2019,기타기계 및 장비제조품,경북,반출,1764735
2019,기타기계 및 장비제조품,경북,합계,2417616
2019,기타기계 및 장비제조품,경남,반입,1545674
2019,기타기계 및 장비제조품,경남,반출,1970749
2019,기타기계 및 장비제조품,경남,합계,3516423
2019,기타기계 및 장비제조품,제주,반입,0
2019,기타기계 및 장비제조품,제주,반출,0
2019,기타기계 및 장비제조품,제주,합계,0
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",서울,반입,154176
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",서울,반출,127244
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",서울,합계,281420
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",부산,반입,35855
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",부산,반출,48669
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",부산,합계,84524
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대구,반입,24860
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대구,반출,65582
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대구,합계,90442
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",인천,반입,81185
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",인천,반출,209833
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",인천,합계,291018
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",광주,반입,9925
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",광주,반출,136230
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",광주,합계,146155
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",세종,반입,14050
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",세종,반출,7693
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",세종,합계,21743
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대전,반입,41325
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대전,반출,36844
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대전,합계,78169
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",울산,반입,32014
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",울산,반출,21209
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",울산,합계,53223
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경기,반입,419642
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경기,반출,1105059
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경기,합계,1524701
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",강원,반입,13244
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",강원,반출,14254
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",강원,합계,27498
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충북,반입,242736
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충북,반출,66770
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충북,합계,309506
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충남,반입,530100
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충남,반출,181998
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충남,합계,712098
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전북,반입,16849
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전북,반출,140811
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전북,합계,157660
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전남,반입,22285
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전남,반출,47650
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전남,합계,69935
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경북,반입,681206
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경북,반출,70655
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경북,합계,751861
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경남,반입,46508
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경남,반출,85459
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경남,합계,131967
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",제주,반입,0
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",제주,반출,0
2019,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",제주,합계,0
2019,전기장비 제품,서울,반입,361071
2019,전기장비 제품,서울,반출,139705
2019,전기장비 제품,서울,합계,500776
2019,전기장비 제품,부산,반입,158754
2019,전기장비 제품,부산,반출,345607
2019,전기장비 제품,부산,합계,504361
2019,전기장비 제품,대구,반입,104209
2019,전기장비 제품,대구,반출,201664
2019,전기장비 제품,대구,합계,305873
2019,전기장비 제품,인천,반입,170278
2019,전기장비 제품,인천,반출,495834
2019,전기장비 제품,인천,합계,666112
2019,전기장비 제품,광주,반입,208005
2019,전기장비 제품,광주,반출,115567
2019,전기장비 제품,광주,합계,323572
2019,전기장비 제품,세종,반입,32317
2019,전기장비 제품,세종,반출,98748
2019,전기장비 제품,세종,합계,131065
2019,전기장비 제품,대전,반입,93419
2019,전기장비 제품,대전,반출,43489
2019,전기장비 제품,대전,합계,136908
2019,전기장비 제품,울산,반입,423561
2019,전기장비 제품,울산,반출,91222
2019,전기장비 제품,울산,합계,514783
2019,전기장비 제품,경기,반입,918966
2019,전기장비 제품,경기,반출,768319
2019,전기장비 제품,경기,합계,1687285
2019,전기장비 제품,강원,반입,49760
2019,전기장비 제품,강원,반출,39603
2019,전기장비 제품,강원,합계,89363
2019,전기장비 제품,충북,반입,298969
2019,전기장비 제품,충북,반출,365825
2019,전기장비 제품,충북,합계,664794
2019,전기장비 제품,충남,반입,457099
2019,전기장비 제품,충남,반출,406512
2019,전기장비 제품,충남,합계,863611
2019,전기장비 제품,전북,반입,104749
2019,전기장비 제품,전북,반출,108625
2019,전기장비 제품,전북,합계,213374
2019,전기장비 제품,전남,반입,104993
2019,전기장비 제품,전남,반출,57775
2019,전기장비 제품,전남,합계,162768
2019,전기장비 제품,경북,반입,352401
2019,전기장비 제품,경북,반출,474485
2019,전기장비 제품,경북,합계,826886
2019,전기장비 제품,경남,반입,458912
2019,전기장비 제품,경남,반출,544483
2019,전기장비 제품,경남,합계,1003395
2019,전기장비 제품,제주,반입,0
2019,전기장비 제품,제주,반출,0
2019,전기장비 제품,제주,합계,0
2019,"의료,정밀,광학기기및시계",서울,반입,76130
2019,"의료,정밀,광학기기및시계",서울,반출,87780
2019,"의료,정밀,광학기기및시계",서울,합계,163910
2019,"의료,정밀,광학기기및시계",부산,반입,57524
2019,"의료,정밀,광학기기및시계",부산,반출,62077
2019,"의료,정밀,광학기기및시계",부산,합계,119601
2019,"의료,정밀,광학기기및시계",대구,반입,18983
2019,"의료,정밀,광학기기및시계",대구,반출,40731
2019,"의료,정밀,광학기기및시계",대구,합계,59714
2019,"의료,정밀,광학기기및시계",인천,반입,54377
2019,"의료,정밀,광학기기및시계",인천,반출,68910
2019,"의료,정밀,광학기기및시계",인천,합계,123287
2019,"의료,정밀,광학기기및시계",광주,반입,8465
2019,"의료,정밀,광학기기및시계",광주,반출,25338
2019,"의료,정밀,광학기기및시계",광주,합계,33803
2019,"의료,정밀,광학기기및시계",세종,반입,8953
2019,"의료,정밀,광학기기및시계",세종,반출,30836
2019,"의료,정밀,광학기기및시계",세종,합계,39789
2019,"의료,정밀,광학기기및시계",대전,반입,22182
2019,"의료,정밀,광학기기및시계",대전,반출,11331
2019,"의료,정밀,광학기기및시계",대전,합계,33513
2019,"의료,정밀,광학기기및시계",울산,반입,38429
2019,"의료,정밀,광학기기및시계",울산,반출,3798
2019,"의료,정밀,광학기기및시계",울산,합계,42227
2019,"의료,정밀,광학기기및시계",경기,반입,190013
2019,"의료,정밀,광학기기및시계",경기,반출,181530
2019,"의료,정밀,광학기기및시계",경기,합계,371543
2019,"의료,정밀,광학기기및시계",강원,반입,19722
2019,"의료,정밀,광학기기및시계",강원,반출,16247
2019,"의료,정밀,광학기기및시계",강원,합계,35969
2019,"의료,정밀,광학기기및시계",충북,반입,55350
2019,"의료,정밀,광학기기및시계",충북,반출,13180
2019,"의료,정밀,광학기기및시계",충북,합계,68530
2019,"의료,정밀,광학기기및시계",충남,반입,47103
2019,"의료,정밀,광학기기및시계",충남,반출,123515
2019,"의료,정밀,광학기기및시계",충남,합계,170618
2019,"의료,정밀,광학기기및시계",전북,반입,11572
2019,"의료,정밀,광학기기및시계",전북,반출,12877
2019,"의료,정밀,광학기기및시계",전북,합계,24449
2019,"의료,정밀,광학기기및시계",전남,반입,22256
2019,"의료,정밀,광학기기및시계",전남,반출,24064
2019,"의료,정밀,광학기기및시계",전남,합계,46320
2019,"의료,정밀,광학기기및시계",경북,반입,72946
2019,"의료,정밀,광학기기및시계",경북,반출,35663
2019,"의료,정밀,광학기기및시계",경북,합계,108609
2019,"의료,정밀,광학기기및시계",경남,반입,64019
2019,"의료,정밀,광학기기및시계",경남,반출,30147
2019,"의료,정밀,광학기기및시계",경남,합계,94166
2019,"의료,정밀,광학기기및시계",제주,반입,0
2019,"의료,정밀,광학기기및시계",제주,반출,0
2019,"의료,정밀,광학기기및시계",제주,합계,0
2019,자동차 및 트레일러,서울,반입,1996499
2019,자동차 및 트레일러,서울,반출,14970
2019,자동차 및 트레일러,서울,합계,2011469
2019,자동차 및 트레일러,부산,반입,1157404
2019,자동차 및 트레일러,부산,반출,863987
2019,자동차 및 트레일러,부산,합계,2021391
2019,자동차 및 트레일러,대구,반입,398713
2019,자동차 및 트레일러,대구,반출,899635
2019,자동차 및 트레일러,대구,합계,1298348
2019,자동차 및 트레일러,인천,반입,3357110
2019,자동차 및 트레일러,인천,반출,344573
2019,자동차 및 트레일러,인천,합계,3701683
2019,자동차 및 트레일러,광주,반입,416998
2019,자동차 및 트레일러,광주,반출,5240993
2019,자동차 및 트레일러,광주,합계,5657991
2019,자동차 및 트레일러,세종,반입,54259
2019,자동차 및 트레일러,세종,반출,101973
2019,자동차 및 트레일러,세종,합계,156232
2019,자동차 및 트레일러,대전,반입,227047
2019,자동차 및 트레일러,대전,반출,34492
2019,자동차 및 트레일러,대전,합계,261539
2019,자동차 및 트레일러,울산,반입,3973085
2019,자동차 및 트레일러,울산,반출,312416
2019,자동차 및 트레일러,울산,합계,4285501
2019,자동차 및 트레일러,경기,반입,2951638
2019,자동차 및 트레일러,경기,반출,5593647
2019,자동차 및 트레일러,경기,합계,8545285
2019,자동차 및 트레일러,강원,반입,331897
2019,자동차 및 트레일러,강원,반출,214556
2019,자동차 및 트레일러,강원,합계,546453
2019,자동차 및 트레일러,충북,반입,482625
2019,자동차 및 트레일러,충북,반출,363465
2019,자동차 및 트레일러,충북,합계,846090
2019,자동차 및 트레일러,충남,반입,1171668
2019,자동차 및 트레일러,충남,반출,4099928
2019,자동차 및 트레일러,충남,합계,5271596
2019,자동차 및 트레일러,전북,반입,1314388
2019,자동차 및 트레일러,전북,반출,660915
2019,자동차 및 트레일러,전북,합계,1975303
2019,자동차 및 트레일러,전남,반입,3496802
2019,자동차 및 트레일러,전남,반출,101582
2019,자동차 및 트레일러,전남,합계,3598384
2019,자동차 및 트레일러,경북,반입,761118
2019,자동차 및 트레일러,경북,반출,3755944
2019,자동차 및 트레일러,경북,합계,4517062
2019,자동차 및 트레일러,경남,반입,1770697
2019,자동차 및 트레일러,경남,반출,1258872
2019,자동차 및 트레일러,경남,합계,3029569
2019,자동차 및 트레일러,제주,반입,0
2019,자동차 및 트레일러,제주,반출,0
2019,자동차 및 트레일러,제주,합계,0
2019,기타운송 장비,서울,반입,49529
2019,기타운송 장비,서울,반출,14517
2019,기타운송 장비,서울,합계,64046
2019,기타운송 장비,부산,반입,190328
2019,기타운송 장비,부산,반출,217361
2019,기타운송 장비,부산,합계,407689
2019,기타운송 장비,대구,반입,13637
2019,기타운송 장비,대구,반출,17088
2019,기타운송 장비,대구,합계,30725
2019,기타운송 장비,인천,반입,32723
2019,기타운송 장비,인천,반출,19114
2019,기타운송 장비,인천,합계,51837
2019,기타운송 장비,광주,반입,6620
2019,기타운송 장비,광주,반출,5596
2019,기타운송 장비,광주,합계,12216
2019,기타운송 장비,세종,반입,662
2019,기타운송 장비,세종,반출,0
2019,기타운송 장비,세종,합계,662
2019,기타운송 장비,대전,반입,12676
2019,기타운송 장비,대전,반출,10699
2019,기타운송 장비,대전,합계,23375
2019,기타운송 장비,울산,반입,484650
2019,기타운송 장비,울산,반출,238235
2019,기타운송 장비,울산,합계,722885
2019,기타운송 장비,경기,반입,207513
2019,기타운송 장비,경기,반출,52228
2019,기타운송 장비,경기,합계,259741
2019,기타운송 장비,강원,반입,59661
2019,기타운송 장비,강원,반출,5370
2019,기타운송 장비,강원,합계,65031
2019,기타운송 장비,충북,반입,29594
2019,기타운송 장비,충북,반출,10765
2019,기타운송 장비,충북,합계,40359
2019,기타운송 장비,충남,반입,37037
2019,기타운송 장비,충남,반출,54883
2019,기타운송 장비,충남,합계,91920
2019,기타운송 장비,전북,반입,78515
2019,기타운송 장비,전북,반출,90306
2019,기타운송 장비,전북,합계,168821
2019,기타운송 장비,전남,반입,152814
2019,기타운송 장비,전남,반출,550568
2019,기타운송 장비,전남,합계,703382
2019,기타운송 장비,경북,반입,14526
2019,기타운송 장비,경북,반출,611212
2019,기타운송 장비,경북,합계,625738
2019,기타운송 장비,경남,반입,955804
2019,기타운송 장비,경남,반출,428347
2019,기타운송 장비,경남,합계,1384151
2019,기타운송 장비,제주,반입,0
2019,기타운송 장비,제주,반출,0
2019,기타운송 장비,제주,합계,0
2019,가구 제품,서울,반입,274818
2019,가구 제품,서울,반출,8635
2019,가구 제품,서울,합계,283453
2019,가구 제품,부산,반입,48336
2019,가구 제품,부산,반출,62315
2019,가구 제품,부산,합계,110651
2019,가구 제품,대구,반입,27729
2019,가구 제품,대구,반출,37970
2019,가구 제품,대구,합계,65699
2019,가구 제품,인천,반입,55267
2019,가구 제품,인천,반출,134135
2019,가구 제품,인천,합계,189402
2019,가구 제품,광주,반입,31408
2019,가구 제품,광주,반출,21840
2019,가구 제품,광주,합계,53248
2019,가구 제품,세종,반입,9163
2019,가구 제품,세종,반출,127
2019,가구 제품,세종,합계,9290
2019,가구 제품,대전,반입,21135
2019,가구 제품,대전,반출,13252
2019,가구 제품,대전,합계,34387
2019,가구 제품,울산,반입,104057
2019,가구 제품,울산,반출,723
2019,가구 제품,울산,합계,104780
2019,가구 제품,경기,반입,101702
2019,가구 제품,경기,반출,698893
2019,가구 제품,경기,합계,800595
2019,가구 제품,강원,반입,17422
2019,가구 제품,강원,반출,43030
2019,가구 제품,강원,합계,60452
2019,가구 제품,충북,반입,59174
2019,가구 제품,충북,반출,83440
2019,가구 제품,충북,합계,142614
2019,가구 제품,충남,반입,119785
2019,가구 제품,충남,반출,37355
2019,가구 제품,충남,합계,157140
2019,가구 제품,전북,반입,43487
2019,가구 제품,전북,반출,21462
2019,가구 제품,전북,합계,64949
2019,가구 제품,전남,반입,55639
2019,가구 제품,전남,반출,16721
2019,가구 제품,전남,합계,72360
2019,가구 제품,경북,반입,116792
2019,가구 제품,경북,반출,45558
2019,가구 제품,경북,합계,162350
2019,가구 제품,경남,반입,176170
2019,가구 제품,경남,반출,36628
2019,가구 제품,경남,합계,212798
2019,가구 제품,제주,반입,0
2019,가구 제품,제주,반출,0
2019,가구 제품,제주,합계,0
2019,기타제품,서울,반입,104903
2019,기타제품,서울,반출,52821
2019,기타제품,서울,합계,157724
2019,기타제품,부산,반입,28111
2019,기타제품,부산,반출,21157
2019,기타제품,부산,합계,49268
2019,기타제품,대구,반입,8684
2019,기타제품,대구,반출,28745
2019,기타제품,대구,합계,37429
2019,기타제품,인천,반입,52328
2019,기타제품,인천,반출,71273
2019,기타제품,인천,합계,123601
2019,기타제품,광주,반입,25643
2019,기타제품,광주,반출,484
2019,기타제품,광주,합계,26127
2019,기타제품,세종,반입,4062
2019,기타제품,세종,반출,10024
2019,기타제품,세종,합계,14086
2019,기타제품,대전,반입,10392
2019,기타제품,대전,반출,5800
2019,기타제품,대전,합계,16192
2019,기타제품,울산,반입,56508
2019,기타제품,울산,반출,703
2019,기타제품,울산,합계,57211
2019,기타제품,경기,반입,47707
2019,기타제품,경기,반출,418342
2019,기타제품,경기,합계,466049
2019,기타제품,강원,반입,9842
2019,기타제품,강원,반출,12443
2019,기타제품,강원,합계,22285
2019,기타제품,충북,반입,38137
2019,기타제품,충북,반출,11930
2019,기타제품,충북,합계,50067
2019,기타제품,충남,반입,115416
2019,기타제품,충남,반출,18541
2019,기타제품,충남,합계,133957
2019,기타제품,전북,반입,26916
2019,기타제품,전북,반출,24518
2019,기타제품,전북,합계,51434
2019,기타제품,전남,반입,29191
2019,기타제품,전남,반출,8101
2019,기타제품,전남,합계,37292
2019,기타제품,경북,반입,62937
2019,기타제품,경북,반출,18996
2019,기타제품,경북,합계,81933
2019,기타제품,경남,반입,97904
2019,기타제품,경남,반출,14803
2019,기타제품,경남,합계,112707
2019,기타제품,제주,반입,0
2019,기타제품,제주,반출,0
2019,기타제품,제주,합계,0
2019,재생재료,서울,반입,10507851
2019,재생재료,서울,반출,20226335
2019,재생재료,서울,합계,30734186
2019,재생재료,부산,반입,3342482
2019,재생재료,부산,반출,4180271
2019,재생재료,부산,합계,7522753
2019,재생재료,대구,반입,2282111
2019,재생재료,대구,반출,2724756
2019,재생재료,대구,합계,5006867
2019,재생재료,인천,반입,2898225
2019,재생재료,인천,반출,13046400
2019,재생재료,인천,합계,15944625
2019,재생재료,광주,반입,2181101
2019,재생재료,광주,반출,1388803
2019,재생재료,광주,합계,3569904
2019,재생재료,세종,반입,790949
2019,재생재료,세종,반출,424681
2019,재생재료,세종,합계,1215630
2019,재생재료,대전,반입,2261942
2019,재생재료,대전,반출,1340330
2019,재생재료,대전,합계,3602272
2019,재생재료,울산,반입,4218078
2019,재생재료,울산,반출,867066
2019,재생재료,울산,합계,5085144
2019,재생재료,경기,반입,30380759
2019,재생재료,경기,반출,12631783
2019,재생재료,경기,합계,43012542
2019,재생재료,강원,반입,3645141
2019,재생재료,강원,반출,1915135
2019,재생재료,강원,합계,5560276
2019,재생재료,충북,반입,5911159
2019,재생재료,충북,반출,2067413
2019,재생재료,충북,합계,7978572
2019,재생재료,충남,반입,7247346
2019,재생재료,충남,반출,6032894
2019,재생재료,충남,합계,13280240
2019,재생재료,전북,반입,978481
2019,재생재료,전북,반출,19132009
2019,재생재료,전북,합계,20110490
2019,재생재료,전남,반입,4890786
2019,재생재료,전남,반출,3068977
2019,재생재료,전남,합계,7959763
2019,재생재료,경북,반입,10192857
2019,재생재료,경북,반출,2774308
2019,재생재료,경북,합계,12967165
2019,재생재료,경남,반입,6925763
2019,재생재료,경남,반출,6833870
2019,재생재료,경남,합계,13759633
2019,재생재료,제주,반입,0
2019,재생재료,제주,반출,0
2019,재생재료,제주,합계,0
2019,기타,서울,반입,2514055
2019,기타,서울,반출,673292
2019,기타,서울,합계,3187347
2019,기타,부산,반입,79802882
2019,기타,부산,반출,57669098
2019,기타,부산,합계,137471980
2019,기타,대구,반입,1428138
2019,기타,대구,반출,2545101
2019,기타,대구,합계,3973239
2019,기타,인천,반입,12597626
2019,기타,인천,반출,16870537
2019,기타,인천,합계,29468163
2019,기타,광주,반입,1385903
2019,기타,광주,반출,5323188
2019,기타,광주,합계,6709091
2019,기타,세종,반입,1579993
2019,기타,세종,반출,571392
2019,기타,세종,합계,2151385
2019,기타,대전,반입,738854
2019,기타,대전,반출,1404341
2019,기타,대전,합계,2143195
2019,기타,울산,반입,5984646
2019,기타,울산,반출,12376370
2019,기타,울산,합계,18361016
2019,기타,경기,반입,31247258
2019,기타,경기,반출,25958648
2019,기타,경기,합계,57205906
2019,기타,강원,반입,956923
2019,기타,강원,반출,620012
2019,기타,강원,합계,1576935
2019,기타,충북,반입,5116399
2019,기타,충북,반출,2560226
2019,기타,충북,합계,7676625
2019,기타,충남,반입,6193207
2019,기타,충남,반출,6626559
2019,기타,충남,합계,12819766
2019,기타,전북,반입,3766147
2019,기타,전북,반출,4088838
2019,기타,전북,합계,7854985
2019,기타,전남,반입,7713372
2019,기타,전남,반출,9666693
2019,기타,전남,합계,17380065
2019,기타,경북,반입,8102430
2019,기타,경북,반출,14628494
2019,기타,경북,합계,22730924
2019,기타,경남,반입,11554637
