"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20220401,서울특별시,11,은평구,11380,경기도,41,262,481,111,264,920,283,700,107,1064,559,840
20220401,서울특별시,11,은평구,11380,세종특별자치시,36,8,8,0,5,29,5,21,4,14,7,27
20220401,서울특별시,11,은평구,11380,울산광역시,31,21,32,0,10,53,21,65,10,48,45,53
20220401,서울특별시,11,은평구,11380,대전광역시,30,28,36,7,23,101,18,90,9,44,51,63
20220401,서울특별시,11,은평구,11380,광주광역시,29,19,40,5,21,75,23,84,16,60,47,72
20220401,서울특별시,11,은평구,11380,인천광역시,28,52,77,19,36,167,51,156,28,146,128,183
20220401,서울특별시,11,은평구,11380,대구광역시,27,52,43,9,27,106,38,96,16,93,88,120
20220401,서울특별시,11,은평구,11380,부산광역시,26,69,78,10,44,158,46,138,18,123,106,173
20220401,서울특별시,11,은평구,11380,서울특별시,11,167,5479,89,206,551,162,4202,68,590,378,545
20220401,서울특별시,11,마포구,11440,경상남도,48,51,368,159,384,762,37,612,29,343,189,128
20220401,서울특별시,11,마포구,11440,제주특별자치도,50,10,101,31,49,91,7,43,4,112,51,19
20220401,서울특별시,11,강북구,11305,제주특별자치도,50,0,14,0,4,15,0,8,3,44,14,0
20220401,서울특별시,11,영등포구,11560,세종특별자치시,36,5,53,15,30,62,7,55,8,37,14,10
20220401,서울특별시,11,종로구,11110,세종특별자치시,36,10,27,19,8,26,0,16,6,102,28,5
20220401,서울특별시,11,종로구,11110,울산광역시,31,10,71,16,28,77,5,36,21,274,85,10
20220401,서울특별시,11,종로구,11110,대전광역시,30,34,97,37,35,116,7,37,29,392,128,24
20220401,서울특별시,11,종로구,11110,광주광역시,29,17,91,26,37,93,9,27,33,437,160,24
20220401,서울특별시,11,종로구,11110,인천광역시,28,42,239,51,77,208,15,113,49,836,262,43
20220401,서울특별시,11,종로구,11110,대구광역시,27,19,167,44,64,162,6,52,39,582,149,25
20220401,서울특별시,11,종로구,11110,부산광역시,26,53,245,71,67,255,22,92,54,883,265,56
20220401,서울특별시,11,종로구,11110,서울특별시,11,187,1030,406,316,780,49,353,119,3074,936,176
20220401,서울특별시,11,영등포구,11560,울산광역시,31,10,177,64,77,89,5,139,24,112,53,40
20220401,서울특별시,11,중구,11140,제주특별자치도,50,17,53,13,10,53,14,50,4,171,50,5
20220401,서울특별시,11,동작구,11590,충청북도,43,20,56,41,26,147,11,88,22,84,35,32
20220401,서울특별시,11,영등포구,11560,대전광역시,30,21,219,69,100,162,9,233,28,158,65,61
20220401,서울특별시,11,영등포구,11560,광주광역시,29,24,271,35,100,145,9,198,29,141,70,56
20220401,서울특별시,11,중랑구,11260,경상남도,48,43,312,52,149,237,78,283,70,366,141,74
20220401,서울특별시,11,동대문구,11230,부산광역시,26,58,293,50,96,318,23,344,34,1050,172,101
20220401,서울특별시,11,중랑구,11260,제주특별자치도,50,3,53,3,50,19,12,17,3,75,20,5
20220401,서울특별시,11,금천구,11545,대전광역시,30,63,149,70,208,170,80,174,83,701,268,252
20220401,서울특별시,11,금천구,11545,광주광역시,29,61,140,82,171,166,82,180,99,763,269,223
20220401,서울특별시,11,중구,11140,경상남도,48,52,264,51,38,272,44,104,55,813,264,36
20220401,서울특별시,11,서초구,11650,서울특별시,11,280,1745,704,376,1016,89,1125,77,1675,524,588
20220401,서울특별시,11,서초구,11650,부산광역시,26,52,317,140,104,240,16,231,29,331,124,123
20220401,서울특별시,11,서초구,11650,대구광역시,27,34,248,136,49,171,27,171,20,239,84,96
20220401,서울특별시,11,서초구,11650,인천광역시,28,45,299,197,100,251,28,182,28,307,99,119
20220401,서울특별시,11,서초구,11650,광주광역시,29,12,160,83,32,119,10,83,10,175,49,59
20220401,서울특별시,11,서초구,11650,대전광역시,30,19,151,81,26,101,17,89,17,165,51,68
20220401,서울특별시,11,서초구,11650,울산광역시,31,16,82,50,25,64,5,78,9,103,40,28
20220401,서울특별시,11,서초구,11650,세종특별자치시,36,6,38,36,11,32,5,33,10,42,21,11
20220401,서울특별시,11,서초구,11650,경기도,41,275,1898,874,506,1257,126,1000,131,2336,642,636
20220401,서울특별시,11,서초구,11650,강원도,42,26,126,83,42,104,8,77,11,139,42,60
20220401,서울특별시,11,서초구,11650,충청북도,43,15,131,61,35,129,12,97,12,174,46,52
20220401,서울특별시,11,서초구,11650,충청남도,44,35,197,87,55,162,14,148,19,211,98,91
20220401,서울특별시,11,서초구,11650,전라북도,45,15,138,78,34,103,6,94,16,166,39,62
20220401,서울특별시,11,서초구,11650,전라남도,46,16,122,80,34,121,6,83,13,133,43,46
20220401,서울특별시,11,서초구,11650,경상북도,47,26,198,120,64,158,17,142,17,195,71,83
20220401,서울특별시,11,서초구,11650,경상남도,48,30,229,150,82,201,26,183,27,284,107,134
20220401,서울특별시,11,서초구,11650,제주특별자치도,50,7,52,19,7,38,5,29,4,55,18,15
20220401,서울특별시,11,금천구,11545,인천광역시,28,116,342,118,422,387,140,425,185,1377,563,504
20220401,서울특별시,11,광진구,11215,전라남도,46,179,121,56,77,110,17,58,32,133,105,61
20220401,서울특별시,11,광진구,11215,전라북도,45,146,119,42,76,124,24,58,23,165,85,35
20220401,서울특별시,11,광진구,11215,충청남도,44,147,182,78,102,160,22,89,38,205,173,76
20220401,서울특별시,11,광진구,11215,충청북도,43,123,132,60,63,106,19,51,24,181,102,37
20220401,서울특별시,11,광진구,11215,강원도,42,134,110,9,68,137,23,49,13,132,111,33
20220401,서울특별시,11,광진구,11215,경기도,41,872,1378,168,715,1029,202,533,233,1946,1036,386
20220401,서울특별시,11,광진구,11215,세종특별자치시,36,17,55,0,14,27,8,14,8,37,32,5
20220401,서울특별시,11,성북구,11290,대구광역시,27,51,275,37,86,294,50,203,94,1240,298,125
20220401,서울특별시,11,성북구,11290,인천광역시,28,71,440,42,148,568,49,349,154,1772,449,165
20220401,서울특별시,11,성북구,11290,광주광역시,29,31,246,11,57,240,28,133,69,929,242,73
20220401,서울특별시,11,성북구,11290,대전광역시,30,32,199,23,48,235,23,145,52,841,200,61
20220401,서울특별시,11,성북구,11290,울산광역시,31,24,116,9,30,171,17,100,46,556,144,42
20220401,서울특별시,11,광진구,11215,울산광역시,31,82,133,25,34,78,10,38,11,84,66,35
20220401,서울특별시,11,광진구,11215,대전광역시,30,118,153,13,64,106,16,50,10,152,107,38
20220401,서울특별시,11,성동구,11200,경상남도,48,48,579,57,246,249,36,137,20,744,271,117
20220401,서울특별시,11,성동구,11200,충청남도,44,48,464,30,159,146,31,119,50,525,198,86
20220401,서울특별시,11,중구,11140,경상북도,47,46,238,22,29,213,33,108,34,642,190,29
20220401,서울특별시,11,중구,11140,전라남도,46,24,148,20,35,166,20,79,14,412,121,19
20220401,서울특별시,11,중구,11140,전라북도,45,31,146,26,27,128,33,60,22,513,112,19
20220401,서울특별시,11,중구,11140,충청남도,44,49,189,37,57,242,32,87,44,625,181,22
20220401,서울특별시,11,중구,11140,충청북도,43,37,158,41,53,170,21,84,26,479,154,20
20220401,서울특별시,11,중구,11140,강원도,42,26,128,20,31,175,19,80,24,476,128,14
20220401,서울특별시,11,중구,11140,경기도,41,347,1731,203,289,1653,246,975,207,4756,1521,236
20220401,서울특별시,11,중구,11140,세종특별자치시,36,10,38,6,12,47,6,18,6,172,27,8
20220401,서울특별시,11,중구,11140,울산광역시,31,18,84,17,15,69,18,51,11,337,92,14
20220401,서울특별시,11,중구,11140,대전광역시,30,21,144,24,33,117,20,103,22,579,142,19
20220401,서울특별시,11,중구,11140,광주광역시,29,29,135,29,45,131,19,59,19,542,141,22
20220401,서울특별시,11,중구,11140,인천광역시,28,86,318,40,46,308,41,187,38,919,300,46
20220401,서울특별시,11,중구,11140,대구광역시,27,32,240,38,92,255,40,69,39,727,208,29
20220401,서울특별시,11,성북구,11290,세종특별자치시,36,7,49,7,11,60,6,32,30,226,46,16
20220401,서울특별시,11,성북구,11290,경기도,41,372,2167,226,607,2601,297,1630,679,8777,2120,722
20220401,서울특별시,11,성북구,11290,강원도,42,39,195,22,53,247,32,175,53,814,220,64
20220401,서울특별시,11,성북구,11290,충청북도,43,25,244,21,76,344,23,146,74,887,212,85
20220401,서울특별시,11,성북구,11290,충청남도,44,46,284,21,96,365,41,208,116,1100,327,120
20220401,서울특별시,11,성북구,11290,전라북도,45,22,195,28,51,276,29,162,79,915,215,50
20220401,서울특별시,11,성동구,11200,전라북도,45,31,391,14,100,120,18,71,13,405,151,54
20220401,서울특별시,11,성동구,11200,전라남도,46,37,292,31,119,113,17,71,10,370,141,56
20220401,서울특별시,11,금천구,11545,울산광역시,31,28,86,40,125,98,51,157,81,522,180,194
20220401,서울특별시,11,동대문구,11230,강원도,42,45,164,25,52,210,13,198,14,471,44,56
20220401,서울특별시,11,동대문구,11230,충청북도,43,48,154,22,50,212,9,187,11,527,70,62
20220401,서울특별시,11,동대문구,11230,충청남도,44,48,216,32,61,276,15,250,22,652,73,61
20220401,서울특별시,11,동대문구,11230,전라북도,45,33,157,19,42,170,13,171,23,518,70,58
20220401,서울특별시,11,중구,11140,부산광역시,26,48,305,62,77,300,35,119,36,1055,309,47
20220401,서울특별시,11,중구,11140,서울특별시,11,310,1592,248,256,1406,177,824,124,4309,1196,274
20220401,서울특별시,11,동작구,11590,전라남도,46,22,55,23,35,177,7,86,20,61,26,44
20220401,서울특별시,11,동작구,11590,경상북도,47,33,82,37,46,210,17,84,36,97,45,57
20220401,서울특별시,11,동작구,11590,경상남도,48,34,82,66,61,266,17,115,29,149,59,82
20220401,서울특별시,11,성북구,11290,경상북도,47,49,311,27,99,408,58,209,116,1227,294,123
20220401,서울특별시,11,동작구,11590,서울특별시,11,189,587,446,271,953,64,504,76,772,276,320
20220401,서울특별시,11,동작구,11590,부산광역시,26,44,123,84,57,291,9,135,21,130,87,95
20220401,서울특별시,11,동작구,11590,대구광역시,27,30,82,50,49,191,9,57,20,114,36,33
20220401,서울특별시,11,동작구,11590,인천광역시,28,52,99,70,75,255,13,127,23,139,93,95
20220401,서울특별시,11,동작구,11590,광주광역시,29,18,63,31,31,122,7,69,11,92,34,39
20220401,서울특별시,11,동작구,11590,대전광역시,30,14,42,32,34,131,7,52,24,81,16,40
20220401,서울특별시,11,동작구,11590,울산광역시,31,9,30,25,17,84,5,28,9,54,13,32
20220401,서울특별시,11,성북구,11290,경상남도,48,59,393,52,117,474,48,278,118,1611,377,130
20220401,서울특별시,11,성북구,11290,제주특별자치도,50,6,68,6,14,55,6,22,21,311,72,14
20220401,서울특별시,11,성북구,11290,전라남도,46,27,188,16,40,289,27,133,73,792,201,73
20220401,서울특별시,11,강남구,11680,제주특별자치도,50,7,96,38,20,66,5,86,9,190,63,50
20220401,서울특별시,11,강남구,11680,경상남도,48,54,480,169,167,417,15,553,69,1359,335,318
20220401,서울특별시,11,강남구,11680,경상북도,47,44,375,87,150,294,11,395,37,1103,233,266
20220401,서울특별시,11,강남구,11680,전라남도,46,28,216,66,86,205,13,307,24,703,151,175
20220401,서울특별시,11,강남구,11680,전라북도,45,31,261,89,94,193,12,283,40,833,184,169
20220401,서울특별시,11,강남구,11680,충청남도,44,53,390,104,140,298,18,489,40,1106,251,273
20220401,서울특별시,11,강남구,11680,충청북도,43,32,288,81,81,222,17,328,24,788,198,189
20220401,서울특별시,11,강남구,11680,강원도,42,32,370,84,95,241,14,328,20,731,182,170
20220401,서울특별시,11,강남구,11680,경기도,41,422,3688,1256,1028,2419,186,3090,355,8536,2036,2077
20220401,서울특별시,11,강남구,11680,세종특별자치시,36,6,75,43,29,55,0,82,12,202,62,51
20220401,서울특별시,11,동대문구,11230,전라남도,46,33,168,28,50,220,11,182,16,467,63,42
20220401,서울특별시,11,동대문구,11230,경상북도,47,48,281,39,77,284,14,276,15,656,105,70
20220401,서울특별시,11,동대문구,11230,경상남도,48,63,309,42,91,357,18,349,26,881,153,95
20220401,서울특별시,11,성동구,11200,경상북도,47,42,445,49,183,140,33,139,15,566,191,92
20220401,서울특별시,11,동대문구,11230,제주특별자치도,50,16,47,7,9,34,3,29,0,143,28,16
20220401,서울특별시,11,구로구,11530,제주특별자치도,50,7,56,8,21,27,9,15,6,65,17,19
20220401,서울특별시,11,강동구,11740,서울특별시,11,263,726,350,334,844,84,1132,73,813,351,218
20220401,서울특별시,11,강동구,11740,부산광역시,26,53,198,148,79,229,18,258,26,193,75,38
20220401,서울특별시,11,동작구,11590,충청남도,44,26,64,45,43,215,14,117,34,75,53,62
20220401,서울특별시,11,동작구,11590,전라북도,45,24,53,47,30,158,12,79,23,66,35,48
20220401,서울특별시,11,금천구,11545,경상남도,48,92,286,153,363,350,140,336,162,1256,495,467
20220401,서울특별시,11,금천구,11545,경상북도,47,81,224,151,263,296,107,314,135,958,422,301
20220401,서울특별시,11,금천구,11545,전라남도,46,53,126,121,187,194,82,205,91,732,290,255
20220401,서울특별시,11,동대문구,11230,대구광역시,27,45,206,27,48,231,9,235,26,728,121,82
20220401,서울특별시,11,동대문구,11230,인천광역시,28,70,276,72,99,342,17,397,33,1011,161,92
20220401,서울특별시,11,동대문구,11230,광주광역시,29,26,148,17,44,159,6,168,16,538,93,60
20220401,서울특별시,11,동대문구,11230,대전광역시,30,53,130,31,56,157,12,142,7,446,94,66
20220401,서울특별시,11,동대문구,11230,울산광역시,31,21,98,20,27,99,15,113,8,308,59,28
20220401,서울특별시,11,동대문구,11230,세종특별자치시,36,10,53,8,11,46,4,46,6,131,15,11
20220401,서울특별시,11,동대문구,11230,경기도,41,406,1673,309,500,1659,110,1672,148,5035,763,520
20220401,서울특별시,11,강동구,11740,인천광역시,28,79,157,99,76,242,26,314,35,145,71,36
20220401,서울특별시,11,성동구,11200,대전광역시,30,27,340,24,121,121,21,89,15,416,155,50
20220401,서울특별시,11,광진구,11215,광주광역시,29,91,137,15,61,99,13,56,17,179,136,45
20220401,서울특별시,11,광진구,11215,인천광역시,28,218,291,38,142,218,43,113,44,334,219,94
20220401,서울특별시,11,광진구,11215,대구광역시,27,155,263,12,91,133,25,69,35,249,156,52
20220401,서울특별시,11,광진구,11215,부산광역시,26,212,312,34,131,186,40,90,49,346,218,72
20220401,서울특별시,11,광진구,11215,서울특별시,11,558,1244,147,486,696,121,461,113,1492,762,295
20220401,서울특별시,11,구로구,11530,경상남도,48,41,414,96,124,212,47,108,37,390,100,95
20220401,서울특별시,11,성동구,11200,울산광역시,31,21,202,21,78,109,20,40,0,308,111,36
20220401,서울특별시,11,성동구,11200,세종특별자치시,36,9,97,10,35,45,7,25,5,98,49,17
20220401,서울특별시,11,성동구,11200,경기도,41,321,4296,291,1335,1204,221,809,158,4518,1589,615
20220401,서울특별시,11,성동구,11200,강원도,42,44,306,23,108,91,21,84,7,337,149,68
20220401,서울특별시,11,성동구,11200,충청북도,43,26,395,17,149,110,32,100,11,412,146,59
20220401,서울특별시,11,금천구,11545,전라북도,45,62,116,92,189,183,65,212,81,708,275,213
20220401,서울특별시,11,금천구,11545,충청남도,44,75,213,115,258,259,79,279,137,885,384,284
20220401,서울특별시,11,금천구,11545,충청북도,43,57,128,86,212,214,85,198,93,670,302,207
20220401,서울특별시,11,금천구,11545,강원도,42,76,136,100,219,202,100,204,72,650,326,247
20220401,서울특별시,11,금천구,11545,경기도,41,538,1607,632,1950,1739,753,2043,900,6740,2590,2312
20220401,서울특별시,11,금천구,11545,세종특별자치시,36,13,35,19,62,65,13,45,45,240,84,72
20220401,서울특별시,11,동작구,11590,제주특별자치도,50,7,23,12,3,27,0,12,3,18,6,7
20220401,서울특별시,11,강동구,11740,대구광역시,27,49,118,102,62,158,17,203,17,105,54,50
20220401,서울특별시,11,광진구,11215,제주특별자치도,50,35,30,5,15,20,7,19,0,44,33,14
20220401,서울특별시,11,광진구,11215,경상남도,48,207,266,45,108,187,28,112,34,273,195,78
20220401,서울특별시,11,양천구,11470,제주특별자치도,50,4,25,3,10,12,0,8,0,21,9,6
20220401,서울특별시,11,양천구,11470,경상남도,48,27,134,24,66,155,37,113,9,113,71,57
20220401,서울특별시,11,양천구,11470,경상북도,47,19,136,15,52,139,21,95,4,83,52,50
20220401,서울특별시,11,양천구,11470,전라남도,46,15,59,6,41,86,13,67,5,53,37,33
20220401,서울특별시,11,양천구,11470,전라북도,45,13,58,14,38,87,8,53,0,79,36,36
20220401,서울특별시,11,광진구,11215,경상북도,47,194,191,45,95,156,25,85,30,203,154,72
20220401,서울특별시,11,중랑구,11260,서울특별시,11,185,1534,138,520,882,258,990,173,1728,673,378
20220401,서울특별시,11,중랑구,11260,부산광역시,26,44,332,36,137,279,72,332,67,436,174,101
20220401,서울특별시,11,양천구,11470,충청남도,44,17,120,21,73,115,18,89,12,80,56,34
20220401,서울특별시,11,양천구,11470,충청북도,43,11,79,15,26,87,6,64,4,98,45,37
20220401,서울특별시,11,양천구,11470,강원도,42,13,97,14,36,77,8,75,8,51,36,31
20220401,서울특별시,11,종로구,11110,제주특별자치도,50,10,42,6,16,38,0,15,20,154,54,8
20220401,서울특별시,11,종로구,11110,경상남도,48,45,234,44,73,243,30,80,68,687,230,31
20220401,서울특별시,11,종로구,11110,경상북도,47,39,163,38,56,175,4,75,40,536,141,31
20220401,서울특별시,11,종로구,11110,전라남도,46,20,122,22,31,140,5,36,25,399,110,23
20220401,서울특별시,11,종로구,11110,전라북도,45,27,132,32,33,115,9,34,39,382,143,15
20220401,서울특별시,11,종로구,11110,충청남도,44,22,170,49,52,152,9,56,25,531,198,29
20220401,서울특별시,11,종로구,11110,충청북도,43,23,114,29,44,113,7,40,23,391,130,24
20220401,서울특별시,11,종로구,11110,강원도,42,21,127,42,45,102,12,77,38,348,107,16
20220401,서울특별시,11,종로구,11110,경기도,41,226,1220,369,399,1079,100,489,274,3932,1187,213
20220401,서울특별시,11,강동구,11740,광주광역시,29,27,69,66,32,133,11,100,15,72,32,18
20220401,서울특별시,11,강동구,11740,대전광역시,30,32,90,37,45,119,9,119,13,71,50,21
20220401,서울특별시,11,강동구,11740,울산광역시,31,15,53,46,20,51,6,104,10,41,20,8
20220401,서울특별시,11,강동구,11740,세종특별자치시,36,11,24,26,10,32,0,50,6,17,8,5
20220401,서울특별시,11,양천구,11470,경기도,41,139,882,143,403,932,135,586,58,1274,416,365
20220401,서울특별시,11,양천구,11470,세종특별자치시,36,4,13,4,12,8,4,15,0,16,16,9
20220401,서울특별시,11,양천구,11470,울산광역시,31,4,44,4,30,52,7,34,8,39,36,21
20220401,서울특별시,11,양천구,11470,대전광역시,30,19,79,10,44,80,11,57,3,69,33,30
20220401,서울특별시,11,양천구,11470,광주광역시,29,8,59,10,31,77,14,38,4,71,33,27
20220401,서울특별시,11,양천구,11470,인천광역시,28,18,176,24,87,153,27,101,22,129,73,64
20220401,서울특별시,11,양천구,11470,대구광역시,27,22,116,12,56,118,10,63,4,129,57,56
20220401,서울특별시,11,양천구,11470,부산광역시,26,23,146,16,94,152,10,112,7,172,84,72
20220401,서울특별시,11,양천구,11470,서울특별시,11,72,606,126,350,577,51,455,24,858,290,259
20220401,서울특별시,11,동작구,11590,세종특별자치시,36,9,19,6,9,40,0,21,6,17,13,9
20220401,서울특별시,11,동작구,11590,경기도,41,211,661,331,358,1516,71,614,149,1177,414,436
20220401,서울특별시,11,동작구,11590,강원도,42,16,58,41,28,153,10,78,26,66,32,35
20220401,서울특별시,11,중랑구,11260,대구광역시,27,35,225,27,109,184,64,190,47,308,117,95
20220401,서울특별시,11,중랑구,11260,인천광역시,28,58,365,41,115,243,104,249,53,442,158,134
20220401,서울특별시,11,중랑구,11260,광주광역시,29,24,145,17,81,117,34,106,30,197,73,42
20220401,서울특별시,11,중랑구,11260,대전광역시,30,17,184,29,91,128,35,148,33,222,69,51
20220401,서울특별시,11,중랑구,11260,울산광역시,31,16,135,17,53,84,22,99,17,152,49,26
20220401,서울특별시,11,중랑구,11260,세종특별자치시,36,0,46,5,10,43,13,29,11,65,19,19
20220401,서울특별시,11,동대문구,11230,서울특별시,11,307,1218,230,353,1041,63,1094,103,3795,659,417
20220401,서울특별시,11,중랑구,11260,경기도,41,232,1798,211,651,1338,434,1231,315,2359,765,545
20220401,서울특별시,11,중랑구,11260,강원도,42,31,214,28,90,160,45,121,39,212,70,46
20220401,서울특별시,11,서대문구,11410,제주특별자치도,50,0,20,0,6,15,0,0,16,32,14,0
20220401,서울특별시,11,용산구,11170,제주특별자치도,50,0,36,4,195,23,0,17,0,52,25,0
20220401,서울특별시,11,용산구,11170,경상남도,48,447,242,24,1279,162,21,166,22,195,133,49
20220401,서울특별시,11,용산구,11170,경상북도,47,501,217,31,1057,136,8,116,21,139,107,37
20220401,서울특별시,11,용산구,11170,전라남도,46,8,107,10,684,96,3,69,7,95,76,24
20220401,서울특별시,11,용산구,11170,전라북도,45,3,129,14,713,89,5,86,12,95,72,23
