"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20221104,서울특별시,11,동대문구,11230,충청남도,44,36,240,73,74,307,23,234,23,588,88,58
20221104,서울특별시,11,동대문구,11230,전라북도,45,17,150,64,45,185,16,171,15,470,90,55
20221104,서울특별시,11,동대문구,11230,전라남도,46,18,141,45,40,207,33,141,18,454,73,38
20221104,서울특별시,11,동대문구,11230,경상북도,47,37,214,85,72,303,38,238,30,633,116,64
20221104,서울특별시,11,동대문구,11230,경상남도,48,45,253,110,100,360,39,295,30,780,151,85
20221104,서울특별시,11,동대문구,11230,제주특별자치도,50,8,38,12,23,38,5,27,3,124,13,4
20221104,서울특별시,11,서대문구,11410,서울특별시,11,35,432,185,419,553,114,368,483,1025,521,323
20221104,서울특별시,11,서대문구,11410,부산광역시,26,17,87,27,112,169,43,84,197,226,197,268
20221104,서울특별시,11,서대문구,11410,대구광역시,27,12,76,17,78,155,32,52,135,183,131,180
20221104,서울특별시,11,서대문구,11410,인천광역시,28,11,94,29,72,168,49,111,153,253,188,89
20221104,서울특별시,11,서대문구,11410,광주광역시,29,10,44,10,47,89,25,31,114,124,100,75
20221104,서울특별시,11,서대문구,11410,대전광역시,30,6,55,14,45,106,18,30,86,119,84,96
20221104,서울특별시,11,서대문구,11410,울산광역시,31,12,35,6,40,67,22,30,51,89,106,35
20221104,서울특별시,11,서대문구,11410,세종특별자치시,36,0,9,5,13,19,6,4,50,38,16,12
20221104,서울특별시,11,서대문구,11410,경기도,41,54,584,173,462,873,221,394,949,1551,945,566
20221104,서울특별시,11,서대문구,11410,강원도,42,4,61,19,56,116,27,32,98,156,111,93
20221104,서울특별시,11,서대문구,11410,충청북도,43,9,57,14,67,110,31,45,78,160,103,43
20221104,서울특별시,11,서대문구,11410,충청남도,44,6,53,27,84,157,37,69,132,196,133,56
20221104,서울특별시,11,서대문구,11410,전라북도,45,9,53,12,46,99,37,34,104,143,104,86
20221104,서울특별시,11,서대문구,11410,전라남도,46,11,56,15,45,115,36,43,105,148,117,126
20221104,서울특별시,11,서대문구,11410,경상북도,47,5,79,30,74,165,44,76,112,177,151,80
20221104,서울특별시,11,서대문구,11410,경상남도,48,16,92,39,96,211,54,59,230,212,215,159
20221104,서울특별시,11,서대문구,11410,제주특별자치도,50,0,18,6,17,29,13,4,15,42,46,13
20221104,서울특별시,11,강남구,11680,제주특별자치도,50,22,62,18,20,67,11,47,11,159,49,50
20221104,서울특별시,11,강남구,11680,경상남도,48,79,406,110,201,390,67,667,37,1264,423,335
20221104,서울특별시,11,강남구,11680,경상북도,47,47,305,104,138,320,43,493,33,1003,306,220
20221104,서울특별시,11,강남구,11680,전라남도,46,36,168,69,106,201,33,279,23,611,195,153
20221104,서울특별시,11,강남구,11680,전라북도,45,30,159,68,107,195,38,322,30,715,228,155
20221104,서울특별시,11,강남구,11680,충청남도,44,39,278,87,141,247,66,423,46,983,307,177
20221104,서울특별시,11,강남구,11680,충청북도,43,43,181,65,98,201,41,333,23,764,189,152
20221104,서울특별시,11,강남구,11680,강원도,42,34,216,67,106,210,46,324,29,701,213,130
20221104,서울특별시,11,강남구,11680,경기도,41,391,2607,977,1080,2316,414,3033,342,7486,2545,1573
20221104,서울특별시,11,강남구,11680,세종특별자치시,36,7,57,24,27,55,13,76,5,168,74,42
20221104,서울특별시,11,강남구,11680,울산광역시,31,31,129,48,84,113,20,203,18,416,142,104
20221104,서울특별시,11,강남구,11680,대전광역시,30,39,263,87,110,197,39,301,41,758,216,179
20221104,서울특별시,11,강남구,11680,광주광역시,29,38,186,98,116,196,40,273,17,818,233,177
20221104,서울특별시,11,강남구,11680,인천광역시,28,69,495,198,212,445,81,722,57,1577,481,346
20221104,서울특별시,11,강남구,11680,대구광역시,27,92,322,144,147,271,55,454,39,1114,344,244
20221104,서울특별시,11,강남구,11680,부산광역시,26,75,479,164,247,417,76,695,48,1518,491,389
20221104,서울특별시,11,강남구,11680,서울특별시,11,317,2266,1187,883,1615,304,2390,223,5773,1968,1906
20221104,서울특별시,11,강서구,11500,제주특별자치도,50,13,73,16,52,72,29,42,12,119,63,53
20221104,서울특별시,11,강서구,11500,경상남도,48,87,299,130,385,526,212,661,126,1100,413,446
20221104,서울특별시,11,강서구,11500,경상북도,47,76,282,104,310,429,173,493,92,1085,427,375
20221104,서울특별시,11,강서구,11500,전라남도,46,45,199,60,230,279,124,345,53,776,251,276
20221104,서울특별시,11,강서구,11500,전라북도,45,48,170,54,192,258,92,284,57,589,231,234
20221104,서울특별시,11,강서구,11500,충청남도,44,77,264,94,262,404,143,449,102,884,287,321
20221104,서울특별시,11,강서구,11500,충청북도,43,50,190,83,224,275,110,296,63,757,282,294
20221104,서울특별시,11,강서구,11500,강원도,42,46,159,76,177,267,96,309,63,705,268,229
20221104,서울특별시,11,강서구,11500,경기도,41,503,2102,888,1915,2487,792,3815,661,5188,2060,2081
20221104,서울특별시,11,강서구,11500,세종특별자치시,36,14,52,16,38,48,25,88,28,123,52,44
20221104,서울특별시,11,강서구,11500,울산광역시,31,22,114,53,113,154,55,219,38,246,125,119
20221104,서울특별시,11,강서구,11500,대전광역시,30,66,151,67,186,234,60,356,63,393,164,191
20221104,서울특별시,11,강서구,11500,광주광역시,29,42,175,91,200,221,71,374,56,380,200,194
20221104,서울특별시,11,강서구,11500,인천광역시,28,108,389,168,361,482,114,644,116,840,325,390
20221104,서울특별시,11,강서구,11500,대구광역시,27,85,258,126,249,371,82,449,83,545,277,285
20221104,서울특별시,11,강서구,11500,부산광역시,26,74,379,165,338,449,122,777,109,760,337,466
20221104,서울특별시,11,강서구,11500,서울특별시,11,386,1237,706,1265,1675,384,2465,404,2760,1405,1364
20221104,서울특별시,11,금천구,11545,서울특별시,11,471,1049,385,1131,1610,614,970,391,3484,1690,2531
20221104,서울특별시,11,금천구,11545,부산광역시,26,100,218,40,283,483,140,252,99,837,419,665
20221104,서울특별시,11,금천구,11545,대구광역시,27,85,169,41,213,286,124,178,73,695,310,530
20221104,서울특별시,11,금천구,11545,인천광역시,28,100,300,71,287,468,164,239,105,947,473,635
20221104,서울특별시,11,금천구,11545,광주광역시,29,52,123,17,159,159,73,458,60,485,224,299
20221104,서울특별시,11,금천구,11545,대전광역시,30,53,125,32,146,181,60,129,58,472,230,300
20221104,서울특별시,11,금천구,11545,울산광역시,31,32,78,13,86,133,47,68,35,339,157,219
20221104,서울특별시,11,금천구,11545,세종특별자치시,36,14,31,4,34,79,19,22,26,163,56,90
20221104,서울특별시,11,금천구,11545,경기도,41,569,1490,391,1484,2282,777,1228,477,4630,2153,3172
20221104,서울특별시,11,성동구,11200,서울특별시,11,398,2311,441,1341,684,143,817,110,5134,1146,826
20221104,서울특별시,11,성동구,11200,부산광역시,26,86,486,59,264,150,32,201,21,1148,267,113
20221104,서울특별시,11,성동구,11200,대구광역시,27,58,325,49,199,118,29,111,14,835,170,79
20221104,서울특별시,11,성동구,11200,인천광역시,28,122,509,61,279,164,27,188,16,1296,234,128
20221104,서울특별시,11,성동구,11200,광주광역시,29,44,178,22,147,99,13,91,13,668,107,51
20221104,서울특별시,11,성동구,11200,대전광역시,30,54,216,27,124,93,12,91,15,632,122,49
20221104,서울특별시,11,성동구,11200,울산광역시,31,23,139,11,99,83,5,47,6,340,82,40
20221104,서울특별시,11,성동구,11200,세종특별자치시,36,13,54,7,32,32,4,32,4,150,35,15
20221104,서울특별시,11,성동구,11200,경기도,41,496,2353,327,1484,1004,198,946,150,6213,1175,548
20221104,서울특별시,11,성동구,11200,강원도,42,50,215,30,129,112,19,118,6,541,95,48
20221104,서울특별시,11,성동구,11200,충청북도,43,44,229,21,133,84,16,65,14,586,101,49
20221104,서울특별시,11,성동구,11200,충청남도,44,66,235,30,211,118,24,116,25,805,156,64
20221104,서울특별시,11,성동구,11200,전라북도,45,36,195,19,132,79,17,97,25,643,100,33
20221104,서울특별시,11,성동구,11200,전라남도,46,40,176,15,144,98,17,92,6,560,114,42
20221104,서울특별시,11,성동구,11200,경상북도,47,86,311,26,198,112,23,165,15,825,144,59
20221104,서울특별시,11,성동구,11200,경상남도,48,101,424,43,243,170,28,176,11,1019,227,98
20221104,서울특별시,11,성동구,11200,제주특별자치도,50,19,98,43,40,36,4,29,7,215,37,11
20221104,서울특별시,11,송파구,11710,서울특별시,11,117,1142,343,771,745,563,919,134,2373,677,464
20221104,서울특별시,11,송파구,11710,부산광역시,26,35,222,40,122,245,95,1293,45,530,179,126
20221104,서울특별시,11,송파구,11710,대구광역시,27,39,169,31,101,470,72,4513,74,397,88,188
20221104,서울특별시,11,송파구,11710,인천광역시,28,41,227,58,142,214,106,321,61,635,163,109
20221104,서울특별시,11,송파구,11710,광주광역시,29,8,85,25,82,188,33,1144,33,294,73,81
20221104,서울특별시,11,중랑구,11260,제주특별자치도,50,6,29,7,11,31,8,16,8,88,26,15
20221104,서울특별시,11,중랑구,11260,경상남도,48,60,246,58,117,258,88,201,58,545,218,109
20221104,서울특별시,11,중랑구,11260,경상북도,47,31,204,55,107,203,70,171,33,428,156,91
20221104,서울특별시,11,중랑구,11260,전라남도,46,20,140,32,69,159,38,110,26,286,103,57
20221104,서울특별시,11,중랑구,11260,전라북도,45,15,122,37,58,120,39,112,26,301,121,59
20221104,서울특별시,11,중랑구,11260,충청남도,44,31,201,53,93,215,59,172,33,406,175,68
20221104,서울특별시,11,중랑구,11260,충청북도,43,31,122,39,81,144,51,103,27,319,117,39
20221104,서울특별시,11,중랑구,11260,강원도,42,40,144,30,46,150,46,132,32,278,123,46
20221104,서울특별시,11,중랑구,11260,경기도,41,245,1395,340,498,1349,403,989,360,3100,1167,588
20221104,서울특별시,11,중랑구,11260,세종특별자치시,36,4,40,8,12,33,12,27,6,76,43,13
20221104,서울특별시,11,중랑구,11260,울산광역시,31,14,89,12,40,100,27,53,16,195,74,39
20221104,서울특별시,11,중랑구,11260,대전광역시,30,27,115,23,62,133,42,91,27,260,130,64
20221104,서울특별시,11,중랑구,11260,광주광역시,29,26,132,25,67,116,44,92,27,292,114,62
20221104,서울특별시,11,중랑구,11260,인천광역시,28,50,292,70,124,270,75,189,44,650,248,111
20221104,서울특별시,11,중랑구,11260,대구광역시,27,36,170,42,79,201,68,146,33,396,147,91
20221104,서울특별시,11,중랑구,11260,부산광역시,26,36,260,54,109,292,66,243,54,561,212,108
20221104,서울특별시,11,중랑구,11260,서울특별시,11,175,911,291,325,838,265,835,186,2050,912,424
20221104,서울특별시,11,송파구,11710,대전광역시,30,15,104,25,95,450,78,4956,66,247,79,130
20221104,서울특별시,11,송파구,11710,울산광역시,31,15,72,17,43,94,29,393,20,374,353,36
20221104,서울특별시,11,송파구,11710,세종특별자치시,36,7,42,6,30,157,22,2061,34,59,20,50
20221104,서울특별시,11,송파구,11710,경기도,41,227,1419,333,810,1400,731,4518,265,4120,966,639
20221104,서울특별시,11,송파구,11710,강원도,42,27,102,19,95,193,59,1741,29,221,65,84
20221104,서울특별시,11,송파구,11710,충청북도,43,29,112,30,95,299,56,3087,67,634,71,100
20221104,서울특별시,11,송파구,11710,충청남도,44,33,184,42,121,415,101,4015,78,774,174,148
20221104,서울특별시,11,송파구,11710,전라북도,45,17,121,35,70,179,56,1391,31,274,184,81
20221104,서울특별시,11,송파구,11710,전라남도,46,18,112,28,62,165,57,1381,30,208,58,73
20221104,서울특별시,11,송파구,11710,경상북도,47,40,168,21,92,288,75,2179,41,437,111,119
20221104,서울특별시,11,송파구,11710,경상남도,48,33,207,88,143,337,127,2691,59,694,129,130
20221104,서울특별시,11,송파구,11710,제주특별자치도,50,8,33,8,16,23,11,63,6,85,29,9
20221104,서울특별시,11,금천구,11545,강원도,42,71,144,26,148,201,69,148,55,461,240,270
20221104,서울특별시,11,금천구,11545,충청북도,43,59,114,40,146,207,80,121,59,511,227,311
20221104,서울특별시,11,금천구,11545,충청남도,44,85,196,24,198,307,90,162,66,625,295,369
20221104,서울특별시,11,금천구,11545,전라북도,45,47,111,24,135,225,81,123,50,518,221,299
20221104,서울특별시,11,금천구,11545,전라남도,46,59,103,27,121,180,75,108,42,492,219,280
20221104,서울특별시,11,금천구,11545,경상북도,47,74,174,35,222,263,142,173,62,632,301,445
20221104,서울특별시,11,금천구,11545,경상남도,48,109,237,41,318,493,165,223,76,774,356,595
20221104,서울특별시,11,금천구,11545,제주특별자치도,50,11,28,4,53,53,29,35,12,147,72,77
20221104,서울특별시,11,종로구,11110,서울특별시,11,165,891,367,313,657,59,357,93,2911,739,248
20221104,서울특별시,11,종로구,11110,부산광역시,26,29,172,69,81,183,19,49,29,917,233,66
20221104,서울특별시,11,종로구,11110,대구광역시,27,20,119,46,60,110,20,38,22,645,130,41
20221104,서울특별시,11,종로구,11110,인천광역시,28,48,188,77,75,147,19,79,42,816,222,54
20221104,서울특별시,11,종로구,11110,광주광역시,29,22,99,38,28,76,12,31,16,464,92,29
20221104,서울특별시,11,종로구,11110,대전광역시,30,17,94,38,30,86,14,42,25,447,101,34
20221104,서울특별시,11,종로구,11110,울산광역시,31,14,56,22,19,60,7,22,16,273,76,14
20221104,서울특별시,11,종로구,11110,세종특별자치시,36,7,23,7,5,26,7,14,7,99,31,6
20221104,서울특별시,11,종로구,11110,경기도,41,184,1161,360,357,913,97,526,180,3938,1075,323
20221104,서울특별시,11,종로구,11110,강원도,42,28,127,41,33,84,12,65,31,385,113,46
20221104,서울특별시,11,종로구,11110,충청북도,43,18,115,46,33,91,8,58,20,440,83,42
20221104,서울특별시,11,종로구,11110,충청남도,44,33,154,53,50,102,10,59,15,563,142,41
20221104,서울특별시,11,종로구,11110,전라북도,45,29,119,52,28,79,10,40,29,443,96,43
20221104,서울특별시,11,종로구,11110,전라남도,46,20,98,44,41,81,6,54,15,450,110,41
20221104,서울특별시,11,종로구,11110,경상북도,47,25,126,61,72,121,17,53,29,609,116,58
20221104,서울특별시,11,종로구,11110,경상남도,48,37,173,70,73,158,21,71,34,771,202,93
20221104,서울특별시,11,종로구,11110,제주특별자치도,50,4,27,24,9,24,3,15,6,125,35,7
20221104,서울특별시,11,성북구,11290,서울특별시,11,149,1605,318,597,1604,200,952,333,5770,2066,288
20221104,서울특별시,11,성북구,11290,부산광역시,26,48,360,49,141,387,47,244,106,1578,487,71
20221104,서울특별시,11,성북구,11290,대구광역시,27,33,299,51,131,349,50,201,83,1105,354,54
20221104,서울특별시,11,성북구,11290,인천광역시,28,65,455,69,171,532,48,248,92,1687,470,52
20221104,서울특별시,11,성북구,11290,광주광역시,29,24,221,20,64,216,34,93,44,837,242,45
20221104,서울특별시,11,성북구,11290,대전광역시,30,22,224,31,75,205,28,123,38,809,219,33
20221104,서울특별시,11,성북구,11290,울산광역시,31,14,145,17,52,132,14,95,41,525,149,24
20221104,서울특별시,11,성북구,11290,세종특별자치시,36,6,64,6,15,62,4,29,21,193,67,0
20221104,서울특별시,11,성북구,11290,경기도,41,274,2381,325,698,2650,270,1356,556,8090,2389,409
20221104,서울특별시,11,성북구,11290,강원도,42,22,208,24,79,239,21,113,55,775,206,33
20221104,서울특별시,11,성북구,11290,충청북도,43,22,197,38,63,259,31,126,43,877,237,36
20221104,서울특별시,11,성북구,11290,충청남도,44,28,308,47,96,360,37,182,92,1137,320,40
20221104,서울특별시,11,성북구,11290,전라북도,45,21,197,29,70,253,23,141,48,936,218,36
20221104,서울특별시,11,성북구,11290,전라남도,46,23,203,20,64,235,12,151,54,758,242,32
20221104,서울특별시,11,성북구,11290,경상북도,47,28,294,45,109,334,37,195,81,1144,307,49
20221104,서울특별시,11,성북구,11290,경상남도,48,52,415,49,130,470,37,259,116,1522,411,67
20221104,서울특별시,11,성북구,11290,제주특별자치도,50,6,56,9,14,46,6,23,15,273,74,6
20221104,서울특별시,11,서초구,11650,제주특별자치도,50,8,56,10,11,52,3,37,11,52,13,13
20221104,서울특별시,11,서초구,11650,경상남도,48,53,245,121,82,263,37,164,41,242,63,150
20221104,서울특별시,11,서초구,11650,경상북도,47,36,192,101,57,228,27,129,39,189,60,110
20221104,서울특별시,11,서초구,11650,전라남도,46,18,112,47,39,162,17,77,14,125,40,59
20221104,서울특별시,11,노원구,11350,서울특별시,11,125,459,205,211,1039,72,828,209,1704,361,323
20221104,서울특별시,11,서초구,11650,전라북도,45,19,117,117,50,140,21,84,22,153,39,69
20221104,서울특별시,11,서초구,11650,충청남도,44,37,181,101,59,199,22,125,34,180,58,98
20221104,서울특별시,11,서초구,11650,충청북도,43,35,140,54,44,135,14,94,24,152,54,90
20221104,서울특별시,11,서초구,11650,강원도,42,22,126,70,45,153,14,98,16,115,41,67
20221104,서울특별시,11,서초구,11650,경기도,41,298,1574,746,555,1390,213,1005,239,2061,584,764
20221104,서울특별시,11,서초구,11650,세종특별자치시,36,6,39,22,13,40,6,27,10,36,12,16
20221104,서울특별시,11,서초구,11650,울산광역시,31,20,86,48,26,79,18,54,15,95,23,38
20221104,서울특별시,11,서초구,11650,대전광역시,30,18,121,74,38,105,17,91,29,128,46,62
20221104,서울특별시,11,서초구,11650,광주광역시,29,35,139,72,38,154,22,65,21,121,56,67
20221104,서울특별시,11,서초구,11650,인천광역시,28,57,293,136,104,230,36,183,41,264,92,158
20221104,서울특별시,11,서초구,11650,대구광역시,27,40,177,98,62,177,31,153,21,202,60,121
20221104,서울특별시,11,서초구,11650,부산광역시,26,57,300,127,83,281,31,196,47,261,112,162
20221104,서울특별시,11,서초구,11650,서울특별시,11,207,1367,725,469,1177,149,1098,153,1392,446,651
20221104,서울특별시,11,은평구,11380,제주특별자치도,50,4,7,3,9,25,6,10,0,16,10,17
20221104,서울특별시,11,은평구,11380,경상남도,48,15,52,20,27,213,46,177,16,80,70,238
20221104,서울특별시,11,은평구,11380,경상북도,47,9,41,15,33,154,23,121,13,61,44,166
20221104,서울특별시,11,은평구,11380,전라남도,46,7,30,14,12,107,16,87,10,43,47,153
20221104,서울특별시,11,은평구,11380,전라북도,45,10,22,14,16,101,16,91,3,88,36,143
20221104,서울특별시,11,은평구,11380,충청남도,44,12,37,24,27,177,31,116,13,79,44,167
20221104,서울특별시,11,은평구,11380,충청북도,43,3,23,10,18,117,22,86,10,87,36,138
20221104,서울특별시,11,은평구,11380,강원도,42,13,23,20,13,125,11,93,4,44,42,112
20221104,서울특별시,11,은평구,11380,경기도,41,119,434,158,197,1061,178,872,70,1007,404,1091
20221104,서울특별시,11,은평구,11380,세종특별자치시,36,6,6,5,4,28,3,22,0,10,7,25
20221104,서울특별시,11,은평구,11380,울산광역시,31,7,35,7,6,66,7,51,5,40,17,88
20221104,서울특별시,11,은평구,11380,대전광역시,30,12,28,15,18,101,14,98,6,42,24,112
20221104,서울특별시,11,은평구,11380,광주광역시,29,6,25,11,16,113,16,81,4,52,37,99
20221104,서울특별시,11,은평구,11380,인천광역시,28,19,69,24,48,231,32,149,19,124,59,202
20221104,서울특별시,11,은평구,11380,대구광역시,27,16,46,17,20,145,25,99,6,75,44,172
20221104,서울특별시,11,은평구,11380,부산광역시,26,21,57,24,35,227,31,181,15,132,62,252
20221104,서울특별시,11,은평구,11380,서울특별시,11,95,324,170,170,808,131,669,42,564,252,712
20221104,서울특별시,11,양천구,11470,서울특별시,11,68,469,156,534,612,144,339,63,1193,627,249
20221104,서울특별시,11,양천구,11470,부산광역시,26,17,112,44,110,182,53,80,18,278,148,60
20221104,서울특별시,11,양천구,11470,대구광역시,27,13,64,30,82,95,24,52,9,191,88,32
20221104,서울특별시,11,양천구,11470,인천광역시,28,18,117,35,117,145,26,64,24,306,331,81
20221104,서울특별시,11,양천구,11470,광주광역시,29,0,42,19,44,82,9,33,9,126,34,40
20221104,서울특별시,11,양천구,11470,대전광역시,30,3,49,21,59,71,6,35,4,149,85,32
20221104,서울특별시,11,양천구,11470,울산광역시,31,0,26,11,25,50,15,22,5,85,41,28
20221104,서울특별시,11,양천구,11470,세종특별자치시,36,0,12,8,16,20,3,5,3,34,16,9
20221104,서울특별시,11,양천구,11470,경기도,41,78,690,193,551,777,160,337,100,1977,710,306
20221104,서울특별시,11,양천구,11470,강원도,42,10,66,16,49,93,0,29,12,131,143,24
20221104,서울특별시,11,양천구,11470,충청북도,43,4,55,18,44,114,28,43,7,196,71,28
20221104,서울특별시,11,양천구,11470,충청남도,44,9,68,27,86,112,16,54,23,170,62,49
20221104,서울특별시,11,양천구,11470,전라북도,45,5,47,22,36,66,19,48,16,175,55,33
20221104,서울특별시,11,양천구,11470,전라남도,46,4,40,18,37,89,15,41,11,120,57,43
20221104,서울특별시,11,양천구,11470,경상북도,47,16,58,17,64,112,18,65,16,184,65,47
20221104,서울특별시,11,양천구,11470,경상남도,48,9,99,29,58,155,20,56,10,273,106,64
20221104,서울특별시,11,양천구,11470,제주특별자치도,50,0,9,0,15,16,3,6,0,33,14,11
20221104,서울특별시,11,영등포구,11560,서울특별시,11,163,2220,463,734,1069,83,1225,90,1658,802,796
20221104,서울특별시,11,영등포구,11560,부산광역시,26,33,591,62,176,252,17,252,35,435,135,193
20221104,서울특별시,11,영등포구,11560,대구광역시,27,27,386,48,142,173,16,209,20,310,86,178
20221104,서울특별시,11,영등포구,11560,인천광역시,28,39,740,86,224,259,27,250,33,423,208,238
20221104,서울특별시,11,영등포구,11560,광주광역시,29,17,276,33,89,143,7,103,23,174,54,92
20221104,서울특별시,11,영등포구,11560,대전광역시,30,15,283,30,90,136,13,115,13,217,52,70
20221104,서울특별시,11,영등포구,11560,울산광역시,31,23,165,24,64,77,13,93,6,119,43,78
20221104,서울특별시,11,영등포구,11560,세종특별자치시,36,4,89,9,20,44,3,51,10,59,22,17
20221104,서울특별시,11,영등포구,11560,경기도,41,227,3040,446,941,1565,153,1224,158,2417,736,932
20221104,서울특별시,11,영등포구,11560,강원도,42,14,254,38,114,164,8,131,8,219,55,64
20221104,서울특별시,11,영등포구,11560,충청북도,43,30,326,49,94,148,10,109,18,242,61,91
20221104,서울특별시,11,영등포구,11560,충청남도,44,18,411,56,152,192,13,178,21,290,83,96
20221104,서울특별시,11,영등포구,11560,전라북도,45,18,252,45,83,126,9,124,8,248,55,89
20221104,서울특별시,11,영등포구,11560,전라남도,46,20,285,529,111,151,7,132,12,230,55,93
20221104,서울특별시,11,영등포구,11560,경상북도,47,24,443,645,144,227,17,154,19,319,74,141
20221104,서울특별시,11,영등포구,11560,경상남도,48,19,566,89,181,260,14,253,33,442,120,179
20221104,서울특별시,11,영등포구,11560,제주특별자치도,50,7,50,9,21,18,3,16,4,80,14,24
20221104,서울특별시,11,노원구,11350,부산광역시,26,26,111,40,58,322,24,503,38,456,85,132
20221104,서울특별시,11,노원구,11350,대구광역시,27,24,64,41,42,195,20,255,40,304,55,84
20221104,서울특별시,11,노원구,11350,인천광역시,28,41,111,37,68,301,22,439,64,471,77,95
20221104,서울특별시,11,노원구,11350,광주광역시,29,14,53,16,30,116,5,121,33,254,43,53
20221104,서울특별시,11,노원구,11350,대전광역시,30,17,40,20,22,129,10,144,40,204,45,45
20221104,서울특별시,11,노원구,11350,울산광역시,31,11,25,16,13,101,9,121,21,147,27,45
20221104,서울특별시,11,노원구,11350,세종특별자치시,36,0,4,12,10,55,0,55,11,64,13,17
20221104,서울특별시,11,노원구,11350,경기도,41,172,685,234,319,1503,152,1959,356,2600,450,467
20221104,서울특별시,11,노원구,11350,강원도,42,16,67,14,21,140,9,155,33,239,34,55
20221104,서울특별시,11,노원구,11350,충청북도,43,18,47,15,30,166,23,153,32,274,55,68
20221104,서울특별시,11,노원구,11350,충청남도,44,29,78,40,38,164,15,203,58,326,40,75
20221104,서울특별시,11,노원구,11350,전라북도,45,24,46,15,31,133,21,154,39,292,41,73
20221104,서울특별시,11,노원구,11350,전라남도,46,19,50,10,24,131,15,180,33,246,36,67
20221104,서울특별시,11,노원구,11350,경상북도,47,29,58,24,44,197,21,238,47,337,56,93
20221104,서울특별시,11,노원구,11350,경상남도,48,39,99,27,54,249,31,398,45,428,70,135
20221104,서울특별시,11,노원구,11350,제주특별자치도,50,6,13,4,5,71,7,34,6,52,13,20
20221104,서울특별시,11,마포구,11440,서울특별시,11,227,2151,812,1657,1780,150,3862,189,2417,1003,723
20221104,서울특별시,11,마포구,11440,부산광역시,26,62,491,144,395,426,42,1268,60,502,189,174
20221104,서울특별시,11,마포구,11440,대구광역시,27,40,306,108,250,343,28,952,48,337,156,115
20221104,서울특별시,11,마포구,11440,인천광역시,28,66,462,122,381,420,44,1194,73,455,226,200
20221104,서울특별시,11,마포구,11440,광주광역시,29,34,186,63,200,191,10,716,26,214,73,83
20221104,서울특별시,11,마포구,11440,대전광역시,30,32,172,62,204,185,25,607,23,237,97,66
20221104,서울특별시,11,마포구,11440,울산광역시,31,11,111,45,122,134,15,537,14,131,81,62
20221104,서울특별시,11,마포구,11440,세종특별자치시,36,8,53,28,51,66,6,160,8,51,28,18
20221104,서울특별시,11,마포구,11440,경기도,41,316,2268,768,2054,2327,230,5628,276,2663,1083,852
20221104,서울특별시,11,마포구,11440,강원도,42,26,193,52,247,223,22,583,32,191,90,82
20221104,서울특별시,11,마포구,11440,충청북도,43,28,202,56,234,199,21,665,21,255,93,80
20221104,서울특별시,11,마포구,11440,충청남도,44,26,299,72,306,299,28,956,36,264,116,92
20221104,서울특별시,11,마포구,11440,전라북도,45,36,206,47,243,214,25,644,24,247,83,80
20221104,서울특별시,11,마포구,11440,전라남도,46,24,189,52,216,208,24,709,15,173,90,70
20221104,서울특별시,11,마포구,11440,경상북도,47,49,308,90,355,364,40,1040,27,329,141,140
20221104,서울특별시,11,마포구,11440,경상남도,48,43,446,128,414,468,39,1297,46,348,160,181
20221104,서울특별시,11,마포구,11440,제주특별자치도,50,9,104,32,48,65,10,68,16,98,35,14
20221104,서울특별시,11,동작구,11590,서울특별시,11,114,471,398,242,894,144,642,97,1013,351,447
20221104,서울특별시,11,동작구,11590,부산광역시,26,33,126,89,55,210,34,161,26,219,84,125
20221104,서울특별시,11,동작구,11590,대구광역시,27,26,86,58,31,160,19,99,17,207,55,93
20221104,서울특별시,11,동작구,11590,인천광역시,28,26,105,62,52,252,35,158,28,259,104,116
20221104,서울특별시,11,동작구,11590,광주광역시,29,16,59,33,34,96,20,72,17,121,33,62
20221104,서울특별시,11,동작구,11590,대전광역시,30,13,50,50,19,92,23,72,11,126,34,43
20221104,서울특별시,11,동작구,11590,울산광역시,31,3,24,15,17,71,9,58,7,68,29,44
20221104,서울특별시,11,동작구,11590,세종특별자치시,36,4,11,13,8,30,4,27,8,33,8,12
20221104,서울특별시,11,동작구,11590,경기도,41,182,618,383,321,1271,222,732,112,1721,486,587
20221104,서울특별시,11,동작구,11590,강원도,42,24,57,33,35,174,25,112,13,116,37,44
20221104,서울특별시,11,동작구,11590,충청북도,43,24,51,34,35,126,15,104,12,138,41,57
20221104,서울특별시,11,동작구,11590,충청남도,44,28,54,31,44,188,33,146,17,157,49,87
20221104,서울특별시,11,동작구,11590,전라북도,45,13,49,38,27,148,28,92,16,141,43,61
20221104,서울특별시,11,동작구,11590,전라남도,46,19,48,37,17,159,25,97,19,115,30,57
20221104,서울특별시,11,동작구,11590,경상북도,47,31,66,52,43,229,24,136,25,167,62,101
20221104,서울특별시,11,동작구,11590,경상남도,48,29,92,54,68,259,36,147,32,250,84,125
20221104,서울특별시,11,동작구,11590,제주특별자치도,50,6,12,14,10,32,5,18,0,27,9,3
