"year","hs_section","section_name","hs_chapter","product_name","export_cnt","export_usd","export_ratio","import_cnt","import_usd","import_ratio","balance"
"2021","18","광학, 정밀, 의료기기","92","악기와그부분품과부속품","4","2","0.00","570","736","0.02","-734"
"2021","19","무기 및 탄약","93","무기ㆍ총포탄과이들의부분품과부속품","3","2","0.00","142","310","0.01","-308"
"2021","20","잡품(가구, 장난감 등)","94","가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물","497","5125","0.10","7604","37577","0.99","-32453"
"2021","20","잡품(가구, 장난감 등)","95","완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품","274","7258","0.15","14337","20510","0.54","-13251"
"2021","20","잡품(가구, 장난감 등)","96","잡품","1779","67060","1.35","10918","6374","0.17","60687"
"2021","21","특수품 및 기타","97","예술품ㆍ수집품ㆍ골동품","7","9","0.00","227","1164","0.03","-1155"
"2021","21","특수품 및 기타","99","일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼","0","0","0.00","226","0","0.00","0"
"2022","01","동물 및 동물성 생산품","01","살아있는동물","23","40","0.00","161","1715","0.04","-1676"
"2022","01","동물 및 동물성 생산품","02","육과식용설육(屑肉)","1","1","0.00","215","10635","0.24","-10635"
"2022","01","동물 및 동물성 생산품","03","어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물","85","10249","0.22","1732","8187","0.18","2062"
"2022","01","동물 및 동물성 생산품","04","낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품","6","32","0.00","6504","3434","0.08","-3402"
"2022","01","동물 및 동물성 생산품","05","다른류로분류되지않은동물성생산품","2","0","0.00","109","8555","0.19","-8555"
"2022","02","식물성 생산품","06","살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎","2","60","0.00","265","2083","0.05","-2023"
"2022","02","식물성 생산품","07","식용의채소ㆍ뿌리ㆍ괴경(塊莖)","57","47","0.00","2116","19348","0.43","-19301"
"2022","02","식물성 생산품","08","식용의과실과견과류감귤류ㆍ멜론의껍질","58","233","0.00","1999","1158","0.03","-925"
"2022","02","식물성 생산품","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료","13","6","0.00","11795","1154","0.03","-1148"
"2022","02","식물성 생산품","10","곡물","1","0","0.00","1417","419710","9.38","-419710"
"2022","02","식물성 생산품","11","제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten)","36","184","0.00","2112","4178","0.09","-3995"
"2022","02","식물성 생산품","12","채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물","50","829","0.02","5705","44654","1.00","-43825"
"2022","02","식물성 생산품","13","락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract)","58","772","0.02","1148","680","0.02","92"
"2022","02","식물성 생산품","14","식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품","0","0","0.00","35","102","0.00","-102"
"2022","03","동식물성 유지류","15","동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스","26","235","0.01","4044","2920","0.07","-2685"
"2022","04","조제식품류","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품","183","1734","0.04","3962","757","0.02","976"
"2022","04","조제식품류","17","당류(糖類)와설탕과자","112","336","0.01","25894","602","0.01","-265"
"2022","04","조제식품류","18","코코아와그조제품","17","54","0.00","15854","356","0.01","-303"
"2022","04","조제식품류","19","곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품","627","5205","0.11","84074","3549","0.08","1656"
"2022","04","조제식품류","20","채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품","591","17268","0.37","19991","11238","0.25","6031"
"2022","04","조제식품류","21","각종조제식료품","902","6638","0.14","498198","51362","1.15","-44724"
"2022","04","조제식품류","22","음료ㆍ주류ㆍ식초","289","5233","0.11","17280","12186","0.27","-6953"
"2022","04","조제식품류","23","식품공업에서생기는잔재물과웨이스트(waste)조제사료","89","953","0.02","3613","160521","3.59","-159568"
"2022","04","조제식품류","24","담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것","683","112510","2.40","1153","136086","3.04","-23576"
"2022","05","광물성 생산품","25","소금황토석류(土石類)석고ㆍ석회ㆍ시멘트","14","43","0.00","1896","13473","0.30","-13430"
"2022","05","광물성 생산품","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)","0","0","0.00","10","119","0.00","-119"
"2022","05","광물성 생산품","27","광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스","53","223","0.00","182","1395","0.03","-1172"
"2022","06","화학공업 제품","28","무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물","956","12559","0.27","1563","122345","2.74","-109786"
"2022","06","화학공업 제품","29","유기화학품","456","41081","0.88","3211","261433","5.85","-220352"
"2022","06","화학공업 제품","30","의료용품","768","29861","0.64","32696","21955","0.49","7906"
"2022","06","화학공업 제품","31","비료","87","1764","0.04","136","1274","0.03","490"
"2022","06","화학공업 제품","32","유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크","544","11381","0.24","992","17494","0.39","-6113"
"2022","06","화학공업 제품","33","정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품","4565","86017","1.84","90759","20574","0.46","65443"
"2022","06","화학공업 제품","34","비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품","1100","29813","0.64","12049","4728","0.11","25085"
"2022","06","화학공업 제품","35","단백질계물질변성전분글루(glue)효소","1485","46317","0.99","627","5894","0.13","40423"
"2022","06","화학공업 제품","36","화약류화공품성냥발화성합금특정가연성조제품","0","0","0.00","31","276","0.01","-276"
"2022","06","화학공업 제품","37","사진용이나영화용재료","185","2212","0.05","175","433","0.01","1779"
"2022","06","화학공업 제품","38","각종화학공업생산품","4105","161947","3.46","5537","49004","1.10","112943"
"2022","07","플라스틱 및 고무 제품","39","플라스틱과그제품","6414","163836","3.50","29775","97460","2.18","66376"
"2022","07","플라스틱 및 고무 제품","40","고무와그제품","1621","23438","0.50","3579","19386","0.43","4051"
"2022","08","가죽 및 모피 제품","41","원피(모피는제외한다)와가죽","19","420","0.01","38","202","0.00","219"
"2022","08","가죽 및 모피 제품","42","가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품","220","378","0.01","25218","16561","0.37","-16183"
"2022","08","가죽 및 모피 제품","43","모피ㆍ인조모피와이들의제품","0","0","0.00","15","12","0.00","-12"
"2022","09","목재 및 목재 제품","44","목재와그제품목탄","54","164","0.00","1473","10369","0.23","-10204"
"2022","09","목재 및 목재 제품","45","코르크(cork)와그제품","0","0","0.00","18","1","0.00","-1"
"2022","09","목재 및 목재 제품","46","짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物)","0","0","0.00","127","53","0.00","-53"
"2022","10","펄프 및 종이 제품","47","목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)]","1","0","0.00","145","12360","0.28","-12360"
"2022","10","펄프 및 종이 제품","48","종이와판지제지용펄프ㆍ종이ㆍ판지의제품","7280","380101","8.12","5974","54941","1.23","325160"
"2022","10","펄프 및 종이 제품","49","인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면","235","7931","0.17","6725","7737","0.17","193"
"2022","11","섬유 및 섬유 제품","50","견","3","6","0.00","6","1","0.00","5"
"2022","11","섬유 및 섬유 제품","51","양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물","17","268","0.01","54","47","0.00","221"
"2022","11","섬유 및 섬유 제품","52","면","112","2857","0.06","405","17768","0.40","-14911"
"2022","11","섬유 및 섬유 제품","53","그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물","1","0","0.00","24","65","0.00","-65"
"2022","11","섬유 및 섬유 제품","54","인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것","2639","38166","0.81","298","4705","0.11","33461"
"2022","11","섬유 및 섬유 제품","55","인조스테이플섬유","65","4031","0.09","185","2846","0.06","1185"
"2022","11","섬유 및 섬유 제품","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품","1105","49763","1.06","1294","16486","0.37","33277"
"2022","11","섬유 및 섬유 제품","57","양탄자류와그밖의방직용섬유로만든바닥깔개","9","214","0.00","504","687","0.02","-473"
"2022","11","섬유 및 섬유 제품","58","특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천","25","93","0.00","398","240","0.01","-148"
"2022","11","섬유 및 섬유 제품","59","침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품","83","555","0.01","461","4741","0.11","-4186"
"2022","11","섬유 및 섬유 제품","60","메리야스편물과뜨개질편물","21","84","0.00","25","17","0.00","67"
"2022","11","섬유 및 섬유 제품","61","의류와그부속품(메리야스편물이나뜨개질편물로한정한다)","236","518","0.01","18318","13581","0.30","-13064"
"2022","11","섬유 및 섬유 제품","62","의류와그부속품(메리야스편물이나뜨개질편물은제외한다)","549","5666","0.12","40120","34081","0.76","-28415"
"2022","11","섬유 및 섬유 제품","63","제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마","10907","8569","0.18","9108","9306","0.21","-736"
"2022","12","신발, 모자, 우산 등","64","신발류ㆍ각반과이와유사한것이들의부분품","119","3265","0.07","20082","19668","0.44","-16403"
"2022","12","신발, 모자, 우산 등","65","모자류와그부분품","32","10","0.00","3685","1785","0.04","-1775"
"2022","12","신발, 모자, 우산 등","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품","5","9","0.00","632","588","0.01","-579"
"2022","12","신발, 모자, 우산 등","67","조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품","4","1","0.00","995","1442","0.03","-1441"
"2022","13","석재, 유리 및 도자기","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품","355","16026","0.34","1737","19965","0.45","-3939"
"2022","13","석재, 유리 및 도자기","69","도자제품","56","226","0.00","3366","6504","0.15","-6279"
"2022","13","석재, 유리 및 도자기","70","유리와유리제품","144","410","0.01","2934","7768","0.17","-7358"
"2022","14","귀금속 및 보석류","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화","229","5397","0.12","5272","3863","0.09","1534"
"2022","15","비금속 및 그 제품","72","철강","329","27801","0.59","896","56700","1.27","-28900"
"2022","15","비금속 및 그 제품","73","철강의제품","3987","46098","0.98","17091","75654","1.69","-29556"
"2022","15","비금속 및 그 제품","74","구리와그제품","697","8202","0.18","1762","11775","0.26","-3572"
"2022","15","비금속 및 그 제품","75","니켈과그제품","18","521","0.01","95","3156","0.07","-2635"
"2022","15","비금속 및 그 제품","76","알루미늄과그제품","1187","32309","0.69","3474","151494","3.39","-119185"
"2022","15","비금속 및 그 제품","78","납과그제품","558","385","0.01","96","542","0.01","-158"
"2022","15","비금속 및 그 제품","79","아연과그제품","14","56","0.00","51","171","0.00","-114"
"2022","15","비금속 및 그 제품","80","주석과그제품","0","0","0.00","18","22","0.00","-22"
"2022","15","비금속 및 그 제품","81","그밖의비금속(卑金屬)서멧(cermet)이들의제품","105","795","0.02","262","47889","1.07","-47094"
"2022","15","비금속 및 그 제품","82","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품","1228","7688","0.16","7769","5144","0.12","2544"
"2022","15","비금속 및 그 제품","83","비금속(卑金屬)으로만든각종제품","764","4259","0.09","2435","2972","0.07","1287"
"2022","16","기계 및 전기기기","84","원자로ㆍ보일러ㆍ기계류와이들의부분품","17783","872255","18.62","53871","688482","15.39","183773"
"2022","16","기계 및 전기기기","85","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품","26946","1447495","30.91","114757","1053254","23.55","394241"
"2022","17","수송기기","86","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기","5","550","0.01","100","50085","1.12","-49535"
"2022","17","수송기기","87","철도용이나궤도용외의차량과그부분품ㆍ부속품","8423","335140","7.16","8746","97934","2.19","237207"
"2022","17","수송기기","88","항공기와우주선이들의부분품","39","153092","3.27","278","6666","0.15","146426"
"2022","17","수송기기","89","선박과수상구조물","2","2","0.00","33","1531","0.03","-1530"
"2022","18","광학, 정밀, 의료기기","90","광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품","11816","402913","8.60","38471","339358","7.59","63555"
"2022","18","광학, 정밀, 의료기기","91","시계와그부분품","28","9","0.00","2233","1126","0.03","-1117"
"2022","18","광학, 정밀, 의료기기","92","악기와그부분품과부속품","3","0","0.00","649","2359","0.05","-2359"
"2022","19","무기 및 탄약","93","무기ㆍ총포탄과이들의부분품과부속품","2","1300","0.03","132","318","0.01","981"
"2022","20","잡품(가구, 장난감 등)","94","가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물","417","3932","0.08","9546","32881","0.74","-28949"
"2022","20","잡품(가구, 장난감 등)","95","완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품","582","9591","0.20","15765","19692","0.44","-10101"
"2022","20","잡품(가구, 장난감 등)","96","잡품","1390","30267","0.65","10232","10833","0.24","19435"
"2022","21","특수품 및 기타","97","예술품ㆍ수집품ㆍ골동품","101","754","0.02","309","1835","0.04","-1081"
"2022","21","특수품 및 기타","99","일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼","0","0","0.00","197","0","0.00","0"
"2023","01","동물 및 동물성 생산품","01","살아있는동물","12","57","0.00","149","1866","0.04","-1809"
"2023","01","동물 및 동물성 생산품","02","육과식용설육(屑肉)","0","0","0.00","270","11208","0.25","-11208"
"2023","01","동물 및 동물성 생산품","03","어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물","44","6683","0.16","3498","4995","0.11","1688"
"2023","01","동물 및 동물성 생산품","04","낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품","3","15","0.00","7905","1423","0.03","-1408"
"2023","01","동물 및 동물성 생산품","05","다른류로분류되지않은동물성생산품","2","0","0.00","112","12417","0.27","-12417"
"2023","02","식물성 생산품","06","살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎","156","15","0.00","191","2143","0.05","-2128"
"2023","02","식물성 생산품","07","식용의채소ㆍ뿌리ㆍ괴경(塊莖)","240","183","0.00","1647","12544","0.28","-12361"
"2023","02","식물성 생산품","08","식용의과실과견과류감귤류ㆍ멜론의껍질","20","55","0.00","1965","717","0.02","-661"
"2023","02","식물성 생산품","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료","8","4","0.00","9786","530","0.01","-525"
"2023","02","식물성 생산품","10","곡물","3","0","0.00","1369","360891","7.92","-360891"
"2023","02","식물성 생산품","11","제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten)","18","81","0.00","1722","7675","0.17","-7594"
"2023","02","식물성 생산품","12","채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물","57","1081","0.03","4088","40283","0.88","-39203"
"2023","02","식물성 생산품","13","락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract)","72","926","0.02","465","634","0.01","292"
"2023","02","식물성 생산품","14","식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품","0","0","0.00","14","100","0.00","-100"
"2023","03","동식물성 유지류","15","동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스","13","17","0.00","3731","1669","0.04","-1652"
"2023","04","조제식품류","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품","135","668","0.02","4593","787","0.02","-120"
"2023","04","조제식품류","17","당류(糖類)와설탕과자","50","50","0.00","33138","808","0.02","-758"
"2023","04","조제식품류","18","코코아와그조제품","6","6","0.00","16132","347","0.01","-342"
"2023","04","조제식품류","19","곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품","316","2857","0.07","99187","3845","0.08","-988"
"2023","04","조제식품류","20","채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품","747","27171","0.64","20287","12969","0.28","14202"
"2023","04","조제식품류","21","각종조제식료품","2142","5211","0.12","504085","63397","1.39","-58187"
"2023","04","조제식품류","22","음료ㆍ주류ㆍ식초","122","3654","0.09","23927","12206","0.27","-8552"
"2023","04","조제식품류","23","식품공업에서생기는잔재물과웨이스트(waste)조제사료","104","1205","0.03","3128","128763","2.83","-127558"
"2023","04","조제식품류","24","담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것","494","63215","1.48","1140","182729","4.01","-119513"
"2023","05","광물성 생산품","25","소금황토석류(土石類)석고ㆍ석회ㆍ시멘트","21","138","0.00","2265","20154","0.44","-20015"
"2023","05","광물성 생산품","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)","0","0","0.00","11","38","0.00","-38"
"2023","05","광물성 생산품","27","광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스","61","252","0.01","220","1365","0.03","-1112"
"2023","06","화학공업 제품","28","무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물","842","11684","0.27","1590","502841","11.04","-491157"
"2023","06","화학공업 제품","29","유기화학품","384","15065","0.35","3739","254833","5.59","-239768"
"2023","06","화학공업 제품","30","의료용품","662","30284","0.71","31796","11948","0.26","18336"
"2023","06","화학공업 제품","31","비료","80","1666","0.04","95","1225","0.03","441"
"2023","06","화학공업 제품","32","유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크","468","9199","0.22","1151","7566","0.17","1632"
"2023","06","화학공업 제품","33","정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품","11926","77789","1.82","105561","21290","0.47","56499"
"2023","06","화학공업 제품","34","비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품","982","16257","0.38","11925","6234","0.14","10022"
"2023","06","화학공업 제품","35","단백질계물질변성전분글루(glue)효소","1557","42636","1.00","771","5587","0.12","37049"
"2023","06","화학공업 제품","36","화약류화공품성냥발화성합금특정가연성조제품","0","0","0.00","20","3472","0.08","-3472"
"2023","06","화학공업 제품","37","사진용이나영화용재료","114","1386","0.03","125","205","0.00","1181"
"2023","06","화학공업 제품","38","각종화학공업생산품","3533","136623","3.19","5355","43871","0.96","92752"
"2023","07","플라스틱 및 고무 제품","39","플라스틱과그제품","4923","134895","3.15","42306","86009","1.89","48886"
"2023","07","플라스틱 및 고무 제품","40","고무와그제품","1635","24689","0.58","4162","17463","0.38","7226"
"2023","08","가죽 및 모피 제품","41","원피(모피는제외한다)와가죽","8","187","0.00","20","218","0.00","-31"
"2023","08","가죽 및 모피 제품","42","가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품","212","322","0.01","35092","12172","0.27","-11850"
"2023","08","가죽 및 모피 제품","43","모피ㆍ인조모피와이들의제품","0","0","0.00","25","21","0.00","-21"
"2023","09","목재 및 목재 제품","44","목재와그제품목탄","42","614","0.01","1321","7608","0.17","-6994"
"2023","09","목재 및 목재 제품","45","코르크(cork)와그제품","0","0","0.00","17","11","0.00","-11"
"2023","09","목재 및 목재 제품","46","짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物)","0","0","0.00","85","28","0.00","-28"
"2023","10","펄프 및 종이 제품","47","목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)]","0","0","0.00","386","90639","1.99","-90639"
"2023","10","펄프 및 종이 제품","48","종이와판지제지용펄프ㆍ종이ㆍ판지의제품","6929","302916","7.08","8842","66899","1.47","236016"
"2023","10","펄프 및 종이 제품","49","인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면","303","591","0.01","7775","2927","0.06","-2336"
"2023","11","섬유 및 섬유 제품","50","견","14","455","0.01","7","3","0.00","452"
"2023","11","섬유 및 섬유 제품","51","양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물","22","505","0.01","53","31","0.00","474"
"2023","11","섬유 및 섬유 제품","52","면","143","3097","0.07","548","15213","0.33","-12116"
"2023","11","섬유 및 섬유 제품","53","그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물","1","0","0.00","30","125","0.00","-125"
"2023","11","섬유 및 섬유 제품","54","인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것","2324","38190","0.89","224","3340","0.07","34850"
"2023","11","섬유 및 섬유 제품","55","인조스테이플섬유","67","1999","0.05","168","2185","0.05","-186"
"2023","11","섬유 및 섬유 제품","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품","1391","50574","1.18","1286","10575","0.23","39999"
"2023","11","섬유 및 섬유 제품","57","양탄자류와그밖의방직용섬유로만든바닥깔개","16","261","0.01","549","592","0.01","-331"
"2023","11","섬유 및 섬유 제품","58","특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천","9","76","0.00","464","173","0.00","-97"
"2023","11","섬유 및 섬유 제품","59","침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품","80","838","0.02","546","8803","0.19","-7965"
"2023","11","섬유 및 섬유 제품","60","메리야스편물과뜨개질편물","9","23","0.00","105","12","0.00","11"
"2023","11","섬유 및 섬유 제품","61","의류와그부속품(메리야스편물이나뜨개질편물로한정한다)","324","775","0.02","25202","13769","0.30","-12993"
"2023","11","섬유 및 섬유 제품","62","의류와그부속품(메리야스편물이나뜨개질편물은제외한다)","535","1182","0.03","62135","20851","0.46","-19668"
"2023","11","섬유 및 섬유 제품","63","제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마","1700","4151","0.10","13005","7799","0.17","-3648"
"2023","12","신발, 모자, 우산 등","64","신발류ㆍ각반과이와유사한것이들의부분품","56","2618","0.06","28143","20767","0.46","-18149"
"2023","12","신발, 모자, 우산 등","65","모자류와그부분품","124","61","0.00","5703","3337","0.07","-3276"
"2023","12","신발, 모자, 우산 등","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품","3","4","0.00","1066","624","0.01","-619"
"2023","12","신발, 모자, 우산 등","67","조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품","1","0","0.00","1497","1138","0.02","-1138"
"2023","13","석재, 유리 및 도자기","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품","388","11913","0.28","1682","17125","0.38","-5212"
"2023","13","석재, 유리 및 도자기","69","도자제품","40","125","0.00","2999","5163","0.11","-5039"
"2023","13","석재, 유리 및 도자기","70","유리와유리제품","115","260","0.01","3568","10914","0.24","-10653"
"2023","14","귀금속 및 보석류","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화","251","2692","0.06","7567","2439","0.05","252"
"2023","15","비금속 및 그 제품","72","철강","230","20428","0.48","962","61746","1.36","-41318"
"2023","15","비금속 및 그 제품","73","철강의제품","4095","72252","1.69","19413","76969","1.69","-4716"
"2023","15","비금속 및 그 제품","74","구리와그제품","152","2095","0.05","1546","7875","0.17","-5780"
"2023","15","비금속 및 그 제품","75","니켈과그제품","31","510","0.01","120","3267","0.07","-2757"
"2023","15","비금속 및 그 제품","76","알루미늄과그제품","833","12202","0.29","3065","120429","2.64","-108228"
"2023","15","비금속 및 그 제품","78","납과그제품","483","446","0.01","100","723","0.02","-276"
"2023","15","비금속 및 그 제품","79","아연과그제품","11","11","0.00","42","56","0.00","-45"
"2023","15","비금속 및 그 제품","80","주석과그제품","3","2","0.00","13","3","0.00","-1"
"2023","15","비금속 및 그 제품","81","그밖의비금속(卑金屬)서멧(cermet)이들의제품","121","3768","0.09","274","73704","1.62","-69936"
"2023","15","비금속 및 그 제품","82","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품","1146","7844","0.18","9851","5999","0.13","1845"
"2023","15","비금속 및 그 제품","83","비금속(卑金屬)으로만든각종제품","557","2821","0.07","3072","3879","0.09","-1059"
"2023","16","기계 및 전기기기","84","원자로ㆍ보일러ㆍ기계류와이들의부분품","16546","1083974","25.34","62269","753055","16.53","330918"
"2023","16","기계 및 전기기기","85","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품","20855","1149973","26.88","138072","699724","15.36","450250"
"2023","17","수송기기","86","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기","3","1080","0.03","78","64369","1.41","-63289"
"2023","17","수송기기","87","철도용이나궤도용외의차량과그부분품ㆍ부속품","9829","368236","8.61","9046","108964","2.39","259273"
"2023","17","수송기기","88","항공기와우주선이들의부분품","44","128739","3.01","397","17717","0.39","111022"
"2023","17","수송기기","89","선박과수상구조물","0","0","0.00","34","497","0.01","-497"
"2023","18","광학, 정밀, 의료기기","90","광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품","10093","337333","7.88","40121","331315","7.27","6018"
"2023","18","광학, 정밀, 의료기기","91","시계와그부분품","25","22","0.00","3316","1171","0.03","-1148"
"2023","18","광학, 정밀, 의료기기","92","악기와그부분품과부속품","1","0","0.00","842","1032","0.02","-1032"
"2023","19","무기 및 탄약","93","무기ㆍ총포탄과이들의부분품과부속품","4","297","0.01","209","336","0.01","-39"
